from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23
681,2298,60.89513816,5.594656793,residential,11.2146809,group_3,0.05,0.01,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,9.382950766,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836,5.42994836
270,2299,92.90582996,10.12209445,residential,11.2146809,group_3,0.05,0.01,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,18.03725021,14.31527795,14.31527795,11.92939829,17.17833354,18.03725021,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367,8.284304367
2220,2302,100.7649936,9.86659471,residential,11.2146809,group_3,0.05,0.01,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,19.56307159,8.985096813,19.56307159,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813,8.985096813
2302,2303,62.53689703,6.123418415,residential,11.2146809,group_3,0.05,0.01,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,12.14125809,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081,12.14125809,5.576342081,5.576342081,5.576342081,5.576342081,5.576342081
1474,2304,82.19530764,7.657121812,residential,11.2146809,group_3,0.05,0.01,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,15.1979527,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599,7.329259599
2442,2304,149.9314954,13.77474926,residential,11.2146809,group_3,0.05,0.01,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,23.10200587,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636,13.36921636
3824,2306,18.75430196,1.836362906,residential,11.2146809,group_3,0.05,0.01,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,3.641063614,3.641063614,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205,1.672299205
1794,2309,96.27076344,9.005442614,residential,11.2146809,group_3,0.05,0.01,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,18.69053696,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556,8.584351556
3380,2320,161.3964912,12.26531987,trunk,21.02392057,group_2,0.6,0.25,7.676802748,7.676802748,7.676802748,7.676802748,7.676802748,7.676802748,7.676802748,16.71454909,16.71454909,16.71454909,16.71454909,16.71454909,16.71454909,16.71454909,16.71454909,16.71454909,16.71454909,18.386004,16.71454909,7.676802748,7.676802748,7.676802748,7.676802748,7.676802748
1816,2321,183.4660861,18.7669143,residential,11.2146809,group_3,0.05,0.01,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,35.61911779,16.35945666,16.35945666,35.61911779,16.35945666,35.61911779,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666,16.35945666
1153,2322,94.36334871,7.053692243,secondary,15.28876023,group_2,0.6,0.25,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,12.79841118,6.172073294,6.172073294,6.172073294,6.172073294,13.43833174,13.43833174,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294,6.172073294
2324,2323,334.8992306,30.76840471,residential,11.2146809,group_3,0.05,0.01,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,51.60252669,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332,29.86257332
1986,2324,90.23613097,8.290320022,residential,11.2146809,group_3,0.05,0.01,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,13.90392074,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426,8.046250426
3344,2326,25.90590036,1.904754884,secondary,15.28876023,group_2,0.6,0.25,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,3.513592612,3.689272242,2.927993843,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881,1.694440881
3209,2334,117.6469766,8.940577263,trunk,21.02392057,group_2,0.6,0.25,5.595862873,5.595862873,5.595862873,5.595862873,5.595862873,5.595862873,5.595862873,12.18376032,12.18376032,12.18376032,12.18376032,12.18376032,12.18376032,12.18376032,12.18376032,12.18376032,12.18376032,13.40213635,12.18376032,5.595862873,5.595862873,5.595862873,5.595862873,5.595862873
1705,2341,166.6863173,15.59231496,residential,11.2146809,group_3,0.05,0.01,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,32.36140092,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426,14.86322426
2735,2343,35.08351772,3.268298112,residential,11.2146809,group_3,0.05,0.01,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,6.486959638,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307,3.128356307
1846,2344,256.356028,23.55235634,residential,11.2146809,group_3,0.05,0.01,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,39.50029611,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766,22.85896766
2345,2346,111.4528592,10.91311726,residential,11.2146809,group_3,0.05,0.01,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,21.63807276,21.63807276,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309,9.938121309
2352,2351,37.79269641,3.472151835,residential,11.2146809,group_3,0.05,0.01,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,5.823240089,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607,3.369930607
1380,2353,52.96735991,4.95471837,residential,11.2146809,group_3,0.05,0.01,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,10.28337537,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631,4.723037631
330,2354,80.37135396,7.518166368,residential,11.2146809,group_3,0.05,0.01,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,15.60373791,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779,7.166619779
1855,2357,81.01391668,7.901423381,residential,11.2146809,group_3,0.05,0.01,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,15.72848858,7.223916346,7.223916346,7.223916346,7.223916346,14.97951294,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346,7.223916346
2358,2359,225.9606911,21.13700946,residential,11.2146809,group_3,0.05,0.01,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,43.86925477,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096,20.14865096
1834,2360,155.0908919,14.22789007,unclassified,11.38809927,group_3,0.05,0.01,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,28.23969707,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107,13.61868107
3479,2361,75.237536,5.996008179,tertiary,12.92855829,group_3,0.05,0.01,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,10.05606807,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836,5.819483836
2126,2363,84.99538421,6.896723448,tertiary,12.92855829,group_3,0.05,0.01,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,14.31395102,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293,6.574235293
967,2364,83.82736773,6.80194787,tertiary,12.92855829,group_3,0.05,0.01,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,14.11724703,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384,6.483891384
3624,2366,186.1172151,15.10198434,tertiary,12.92855829,group_3,0.05,0.01,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,31.34373385,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132,14.39582132
2368,2367,94.16100829,8.323508645,tertiary,12.92855829,group_3,0.05,0.01,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,15.85752065,7.283179312,7.283179312,15.85752065,7.283179312,7.283179312,15.10240062,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312,7.283179312
2369,2368,84.24399383,7.1272415,tertiary,12.92855829,group_3,0.05,0.01,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,14.18741044,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,13.51181947,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641,6.516116641
1020,2368,301.8552177,29.55672389,residential,11.2146809,group_3,0.05,0.01,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,58.60383672,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,58.60383672,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727,26.91607727
1377,2369,123.2953494,10.43107872,tertiary,12.92855829,group_3,0.05,0.01,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,20.76399335,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,19.77523176,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551,9.536666551
2353,2370,200.6366153,18.76812296,residential,11.2146809,group_3,0.05,0.01,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,38.95269902,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269,17.89053269
2819,2371,290.8098159,23.17590563,tertiary,12.92855829,group_3,0.05,0.01,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,38.86894041,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977,22.49359977
2142,2379,52.55686897,4.896074475,residential,11.2146809,group_3,0.05,0.01,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,9.717790855,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633,4.686434633
2276,2383,90.87872507,8.50105592,residential,11.2146809,group_3,0.05,0.01,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,17.64369689,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791,8.103549791
4027,2386,8.362956078,0.857171314,secondary,15.28876023,group_2,0.6,0.25,0.547000277,0.547000277,0.547000277,0.547000277,0.547000277,0.547000277,0.547000277,1.134259774,1.190972763,1.134259774,1.134259774,1.134259774,1.134259774,1.190972763,1.190972763,1.190972763,1.190972763,1.247685751,1.134259774,0.547000277,0.547000277,0.547000277,0.547000277,0.547000277
2391,2392,105.6995591,9.736872872,unclassified,11.38809927,group_3,0.05,0.01,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,20.2085994,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414,9.281580414
978,2393,79.23029011,7.757983534,residential,11.2146809,group_3,0.05,0.01,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,15.38220548,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,15.38220548,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448,7.064872448
2468,2395,251.4950658,18.79934126,secondary,15.28876023,group_2,0.6,0.25,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,34.11003643,16.44967035,16.44967035,16.44967035,16.44967035,35.81553825,35.81553825,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035,16.44967035
2397,2398,69.53438068,7.476982535,residential,11.2146809,group_3,0.05,0.01,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527,12.8569411,8.928431319,13.49978815,13.49978815,6.200299527,6.200299527,12.8569411,6.200299527,6.200299527,6.200299527,6.200299527,6.200299527
1246,2401,107.390141,9.892606551,unclassified,11.38809927,group_3,0.05,0.01,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,20.53182017,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046,9.430032046
1911,2402,84.72017654,7.804285992,unclassified,11.38809927,group_3,0.05,0.01,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,16.19757096,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559,7.439360559
599,2406,79.26760652,7.282601973,residential,11.2146809,group_3,0.05,0.01,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,12.21384944,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909,7.068199909
277,2407,138.6327318,12.96810232,residential,11.2146809,group_3,0.05,0.01,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,26.91492312,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881,12.36171881
597,2409,32.91864867,2.460680126,secondary,15.28876023,group_2,0.6,0.25,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,4.464724992,2.153127407,2.153127407,2.153127407,2.153127407,4.687961241,4.687961241,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407,2.153127407
1195,2410,64.31774247,5.909103841,residential,11.2146809,group_3,0.05,0.01,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,9.910318445,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989,5.735137989
2000,2411,49.53016814,4.614114135,residential,11.2146809,group_3,0.05,0.01,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,9.158152387,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254,4.416547254
2412,2413,121.7049336,11.38462765,residential,11.2146809,group_3,0.05,0.01,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,23.62846702,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681,10.85228681
1501,2415,145.4823698,13.94629484,residential,11.2146809,group_3,0.05,0.01,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,22.41646796,12.97249303,26.89976155,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303,12.97249303
1023,2417,94.67748656,7.103926273,secondary,15.28876023,group_2,0.6,0.25,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,13.48306827,6.192620273,6.192620273,6.192620273,13.48306827,13.48306827,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273,6.192620273
1477,2418,32.0509371,2.910340285,residential,11.2146809,group_3,0.05,0.01,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,4.115440272,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633,2.857944633
2420,2419,139.0061816,12.9494894,residential,11.2146809,group_3,0.05,0.01,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,25.70231116,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888,12.39501888
2415,2420,161.9151696,15.52158311,residential,11.2146809,group_3,0.05,0.01,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,24.94849525,14.4377866,29.93819429,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866,14.4377866
1388,2421,64.58547971,6.041510533,residential,11.2146809,group_3,0.05,0.01,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,12.53898123,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807,5.759011807
2172,2422,238.1556208,17.86950661,secondary,15.28876023,group_2,0.6,0.25,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,33.91586121,15.57717024,15.57717024,15.57717024,33.91586121,33.91586121,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024,15.57717024
2190,2426,72.95591245,6.900054059,residential,11.2146809,group_3,0.05,0.01,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,11.24132,6.505393519,6.505393519,6.505393519,11.24132,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519,6.505393519
1646,2427,98.01156267,9.168281955,residential,11.2146809,group_3,0.05,0.01,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,19.02850532,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591,8.739576591
2420,2428,102.1248537,9.382580017,residential,11.2146809,group_3,0.05,0.01,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,15.73577962,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948,9.106353948
1991,2431,94.88530089,9.288278841,residential,11.2146809,group_3,0.05,0.01,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,17.54433868,8.460811479,10.15297377,17.54433868,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479,8.460811479
1568,2433,29.58073804,2.767066858,residential,11.2146809,group_3,0.05,0.01,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,5.742967624,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868,2.637679868
1196,2437,82.85697881,8.081180327,residential,11.2146809,group_3,0.05,0.01,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,16.08631083,15.32029603,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045,7.388260045
1143,2441,153.4521501,14.2952419,residential,11.2146809,group_3,0.05,0.01,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,28.37337784,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903,13.68314903
1180,2447,98.76266431,10.71874732,residential,11.2146809,group_3,0.05,0.01,8.806551446,8.806551446,8.806551446,8.806551446,8.806551446,8.806551446,8.806551446,8.806551446,8.806551446,12.68143408,8.806551446,15.2177209,18.26126508,8.806551446,12.68143408,8.806551446,18.26126508,15.2177209,15.2177209,8.806551446,8.806551446,8.806551446,8.806551446,8.806551446
1272,2448,105.2342596,11.70574823,residential,11.2146809,group_3,0.05,0.01,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043,16.21488852,16.21488852,19.45786623,13.5124071,13.5124071,16.21488852,9.383616043,19.45786623,16.21488852,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043,9.383616043
1243,2449,22.29475662,1.652471453,secondary,15.28876023,group_2,0.6,0.25,1.458244899,1.458244899,1.458244899,1.458244899,1.458244899,1.458244899,1.458244899,2.519847185,1.458244899,1.458244899,1.458244899,1.458244899,1.458244899,3.023816622,1.458244899,1.458244899,1.458244899,3.492508199,1.458244899,1.458244899,1.458244899,1.458244899,1.458244899,1.458244899
1969,2450,259.3390897,24.1594205,residential,11.2146809,group_3,0.05,0.01,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,47.9519249,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378,23.12496378
2453,2454,95.87853826,9.807503657,residential,11.2146809,group_3,0.05,0.01,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,18.6143882,18.6143882,8.549377295,18.6143882,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295,8.549377295
3044,2457,50.90189475,4.621516616,secondary,15.28876023,group_2,0.6,0.25,3.329367063,3.329367063,3.329367063,3.329367063,3.329367063,3.329367063,3.329367063,3.329367063,7.248964319,7.248964319,3.329367063,3.329367063,7.248964319,6.903775542,7.248964319,7.248964319,7.248964319,3.329367063,7.248964319,3.329367063,3.329367063,3.329367063,3.329367063,3.329367063
114,2458,77.67422455,5.603050243,secondary,15.28876023,group_2,0.6,0.25,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,10.53488116,5.080478952,5.080478952,5.080478952,12.16778773,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952,5.080478952
914,2459,428.1532588,29.25717812,secondary,15.28876023,group_2,0.6,0.25,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,58.07001903,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591,28.00444591
1241,2461,42.36959374,3.337291649,tertiary,12.92855829,group_3,0.05,0.01,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,4.719181644,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475,3.277209475
2442,2463,128.8715537,12.40358402,residential,11.2146809,group_3,0.05,0.01,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596,19.85701125,11.49132596,11.49132596,11.49132596,11.49132596,25.01983418,11.49132596,11.49132596,11.49132596,11.49132596,11.49132596
1898,2464,121.9350114,11.89252649,residential,11.2146809,group_3,0.05,0.01,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,22.54584343,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,23.6731356,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258,10.87280258
