node_index,is_stop_only,pos_x,pos_y,osmid,y,x
3091,FALSE,588259.7819,4137173.575,447942072,37.3771073,-122.0031189
3092,FALSE,585086.8235,4138096.792,447944237,37.3857245,-122.0388461
3093,FALSE,583478.4232,4138298.479,447945923,37.3876885,-122.0569898
3094,FALSE,583454.8028,4138308.163,447945944,37.3877779,-122.0572555
3095,FALSE,583338.3129,4138349.529,447946010,37.3881612,-122.0585666
3096,FALSE,582364.2922,4138800.309,447946570,37.392311,-122.0695181
3097,FALSE,586027.8284,4137257.214,448795781,37.3780709,-122.0283154
3098,FALSE,585056.4364,4129669.896,469565095,37.3097788,-122.0401567
3099,FALSE,583157.4044,4138127.091,469840958,37.3861727,-122.060635
3100,FALSE,585395.3015,4139757.506,469846011,37.4006634,-122.0351701
3101,FALSE,582269.6699,4137766.961,470116844,37.3830062,-122.0707019
3102,FALSE,585708.5151,4134367.801,489736490,37.3520594,-122.0322561
3103,FALSE,583561.8036,4138264.972,489741032,37.387379,-122.0560518
3104,FALSE,583831.4431,4138159.315,489773969,37.3864024,-122.0530182
3105,FALSE,584946.456,4138131.701,489778659,37.386052,-122.0404275
3106,FALSE,582057.9379,4137470.27,491270475,37.380351,-122.0731262
3107,FALSE,585688.5432,4134722,517042376,37.3552535,-122.0324406
3108,FALSE,585714.1784,4133767.622,517046064,37.3466497,-122.0322616
3109,FALSE,582112.4138,4130453.653,517781327,37.3171074,-122.0732886
3110,FALSE,585716.8258,4132126.44,517807889,37.3318581,-122.0324215
3111,FALSE,585728.2134,4132768.778,517816592,37.3376462,-122.0322187
3112,FALSE,583985.0879,4131102.303,517821687,37.3227861,-122.052083
3113,FALSE,582500.0875,4132789.973,517827732,37.3381297,-122.068654
3114,FALSE,584671.6552,4129399.152,518311150,37.3073738,-122.0445292
3115,FALSE,585727.9472,4131124.406,518311316,37.3228261,-122.0324118
3116,FALSE,582481.4824,4132202.209,518311828,37.332834,-122.0689294
3117,FALSE,586781.3152,4130939.722,518956249,37.3210638,-122.0205459
3118,FALSE,584581.2103,4137789.501,518962561,37.3830013,-122.044592
3119,FALSE,588300.1297,4131180.056,519169594,37.3230867,-122.0033776
3120,FALSE,593215.7734,4131037.018,519432399,37.3213173,-121.9479222
3121,FALSE,582150.3422,4133134.74,519468031,37.341268,-122.0725636
3122,FALSE,585335.7368,4136542.406,519522070,37.3716926,-122.036214
3123,FALSE,585351.0789,4136538.48,519522085,37.3716558,-122.0360412
3124,FALSE,588902.7782,4137373.036,519532779,37.3788435,-121.9958334
3125,FALSE,588885.6776,4137068.609,519532932,37.3761015,-121.9960631
3126,FALSE,584091.6178,4134354.105,519535896,37.3520839,-122.0505119
3127,FALSE,591670.0599,4134473.487,519544277,37.3524421,-121.9649403
3128,FALSE,592529.4434,4131989.101,519544605,37.3299665,-121.9555485
3129,FALSE,592448.7817,4131987.921,519544606,37.3299639,-121.956459
3130,FALSE,592613.0047,4131990.08,519544607,37.329967,-121.9546053
3131,FALSE,592799.3448,4131783.543,519544608,37.328087,-121.9525281
3132,FALSE,591441.1383,4132534.113,519544687,37.3349862,-121.967764
3133,FALSE,581671.2556,4134499.257,522413921,37.3536083,-122.0778212
3134,FALSE,582500.7537,4132231.747,538164039,37.3330985,-122.0687086
3135,FALSE,593009.2399,4130943.513,574264737,37.3204953,-121.9502646
3136,FALSE,593013.0465,4130797.89,574264738,37.3191825,-121.9502399
3137,FALSE,593015.7168,4130587.821,574264739,37.317289,-121.9502361
3138,FALSE,589510.595,4133635.98,580355910,37.3451049,-121.9894208
3139,FALSE,589579.4488,4133640.512,599064299,37.3451391,-121.988643
3140,FALSE,589571.3071,4133737.368,599064300,37.3460128,-121.9887232
3141,FALSE,589724.8827,4133728.695,599064306,37.3459198,-121.9869906
3142,FALSE,584442.6394,4134372.31,600210172,37.3522161,-122.0465469
3143,FALSE,585842.5869,4137025.619,600212241,37.3760008,-122.0304343
3144,FALSE,585423.3134,4136819.038,601102034,37.3741777,-122.0351931
3145,FALSE,593904.9601,4133544.227,604129213,37.3438438,-121.9398274
3146,FALSE,593949.1081,4134403.499,604129215,37.3515834,-121.9392201
3147,FALSE,590950.9841,4133231.831,604131430,37.3413225,-121.9732107
3148,FALSE,589109.3671,4133691.236,605217736,37.3456415,-121.9939434
3149,FALSE,588911.2699,4136236.979,605220589,37.368604,-121.995874
3150,FALSE,585937.3903,4131128.562,610194249,37.3228442,-122.0300477
3151,FALSE,594251.1543,4134873.714,611436300,37.3557905,-121.9357504
3152,FALSE,595414.4931,4134452.268,611527919,37.3518734,-121.9226708
3153,FALSE,588756.6991,4137199.222,624619853,37.377291,-121.997504
3154,FALSE,588902.044,4137335.514,624619914,37.3785054,-121.9958462
3155,FALSE,585600.1507,4137373.808,641120626,37.3791613,-122.0331319
3156,FALSE,582908.0145,4137059.33,641126426,37.3765717,-122.0635715
3157,FALSE,587133.0243,4131884.491,647768558,37.3295457,-122.0164659
3158,FALSE,591578.4587,4131717.78,648799205,37.3276155,-121.9663149
3159,FALSE,591750.4766,4131980.081,648799209,37.3299625,-121.9643411
3160,FALSE,592119.5592,4132545.97,648799211,37.335026,-121.9601053
3161,FALSE,592255.6235,4132751.41,648799212,37.336864,-121.958544
3162,FALSE,592398.3911,4132969.376,648799213,37.3388142,-121.9569054
3163,FALSE,591851.812,4131246.221,650030384,37.3233386,-121.9632883
3164,FALSE,593252.5837,4135027.347,650853961,37.357276,-121.9470048
3165,FALSE,594163.112,4132714.261,651296358,37.3363377,-121.9370188
3166,FALSE,595206.2245,4133351.719,652373711,37.3419763,-121.9251634
3167,FALSE,595221.2691,4133395.93,652373714,37.3423732,-121.9249879
3168,FALSE,593017.8492,4130449.314,655614112,37.3160405,-121.9502294
3169,FALSE,585718.3447,4128593.881,657298661,37.3000202,-122.0328124
3170,FALSE,585683.1569,4128592.877,657299216,37.3000144,-122.0332095
3171,FALSE,585612.7498,4128571.387,657299225,37.2998272,-122.0340063
3172,FALSE,585569.0958,4128571.351,657299229,37.2998309,-122.0344988
3173,FALSE,585569.6374,4128539.158,657300081,37.2995407,-122.0344964
3174,FALSE,585568.8079,4128622.976,657300084,37.3002962,-122.0344961
3175,FALSE,594321.1397,4134302.576,658744014,37.3506361,-121.935033
3176,FALSE,591821.0215,4131228.23,663152875,37.3231795,-121.963638
3177,FALSE,583978.2042,4131809.636,663168648,37.3291617,-122.0520806
3178,FALSE,584099.5789,4131552.419,663168651,37.3268325,-122.0507399
3179,FALSE,586677.1518,4132873.144,663937563,37.3384987,-122.0214954
3180,FALSE,585821.0453,4137692.589,663942600,37.3820139,-122.0306002
3181,FALSE,584585.7723,4128027.033,663952655,37.2950151,-122.0456545
3182,FALSE,585693.7917,4134610.011,664043052,37.3542437,-122.0323943
3183,FALSE,584906.7509,4133082.671,664103573,37.3405507,-122.041455
3184,FALSE,583389.4072,4136835.209,664135041,37.3745086,-122.0581602
3185,FALSE,583449.1586,4136805.259,664135066,37.3742333,-122.0574888
3186,FALSE,591347.1661,4135131.041,665538270,37.3584001,-121.9685045
3187,FALSE,591395.2399,4135202.58,665538296,37.3590401,-121.9679529
3188,FALSE,591430.7422,4135706.807,665538328,37.3635809,-121.9674898
3189,FALSE,591552.483,4135667.251,665538346,37.3632124,-121.9661201
3190,FALSE,591539.7077,4135735.572,665538348,37.3638294,-121.9662559
3191,FALSE,587370.914,4129593.527,665697577,37.3088758,-122.0140508
3192,FALSE,587416.2586,4129723.219,665697581,37.3100404,-122.0135239
3193,FALSE,587321.2908,4131435.062,665705316,37.3254775,-122.014394
3194,FALSE,587337.2267,4131436.371,665705317,37.3254878,-122.014214
3195,FALSE,588021.733,4131309.539,665705328,37.3242801,-122.006504
3196,FALSE,585926.1422,4130198.01,666133146,37.3144585,-122.0302824
3197,FALSE,586976.7678,4130645.654,666133159,37.3183952,-122.0183747
3198,FALSE,586960.796,4130675.813,666133161,37.3186685,-122.0185514
3199,FALSE,587303.9756,4130878.605,666133165,37.320464,-122.0146549
3200,FALSE,587276.1488,4130858.376,666133166,37.3202843,-122.0149713
3201,FALSE,587286.3483,4130899.181,666133171,37.3206511,-122.0148514
3202,FALSE,586153.268,4131172.189,666161175,37.3232174,-122.0276064
3203,FALSE,586157.9903,4131147.284,666161176,37.3229925,-122.027556
3204,FALSE,586148.599,4131147.132,666161178,37.322992,-122.027662
3205,FALSE,595217.9269,4133383.686,666730387,37.3422632,-121.9250272
3206,FALSE,588809.6729,4132396.014,667226408,37.333997,-121.9974817
3207,FALSE,588879.2482,4132102.496,667228626,37.331345,-121.9967316
3208,FALSE,588993.2935,4131998.654,667228629,37.3303982,-121.9954569
3209,FALSE,588972.9597,4131986.099,667228631,37.330287,-121.9956879
3210,FALSE,588920.0117,4132102.718,667228644,37.3313431,-121.9962715
3211,FALSE,588988.6449,4132231.691,667228654,37.3324989,-121.9954814
3212,FALSE,588952.7513,4132759.419,667229004,37.3372585,-121.9958232
3213,FALSE,588975.3605,4132762.777,667229012,37.3372866,-121.9955676
3214,FALSE,588971.2731,4132903.881,667229022,37.3385587,-121.9955968
3215,FALSE,589026.9427,4132821.7,667229033,37.3378127,-121.9949783
3216,FALSE,588948.9401,4133048.742,667229083,37.3398664,-121.9958315
3217,FALSE,588956.1843,4133538.882,667235896,37.3442831,-121.9956909
3218,FALSE,588938.3081,4133543.818,667235902,37.3443293,-121.9958921
3219,FALSE,588897.6648,4133672.162,667235904,37.3454899,-121.9963355
3220,FALSE,588897.2305,4133658.011,667235905,37.3453624,-121.9963421
3221,FALSE,588987.9146,4133660.606,667235906,37.3453771,-121.9953181
3222,FALSE,588987.8457,4133672.078,667235907,37.3454805,-121.9953175
3223,FALSE,588932.7319,4133785.012,667235918,37.3465036,-121.9959261
3224,FALSE,588950.9874,4133818.493,667235920,37.3468036,-121.995716
3225,FALSE,588869.8769,4134032.21,667235922,37.3487375,-121.996606
3226,FALSE,588949.8829,4134009.815,667235923,37.348528,-121.9957055
3227,FALSE,588945.9064,4134068.88,667235929,37.3490607,-121.9957433
3228,FALSE,593835.902,4133511.318,667236958,37.3435542,-121.9406111
3229,FALSE,593359.5007,4134721.085,667360788,37.3545051,-121.9458363
3230,FALSE,593431.9772,4134681.15,667360801,37.3541379,-121.9450231
3231,FALSE,593326.3912,4134798.042,667367314,37.355202,-121.9462004
3232,FALSE,588921.1103,4136035.386,667701391,37.3667862,-121.9957871
3233,FALSE,588874.1185,4136832.48,667714607,37.3739745,-121.996222
3234,FALSE,588894.4948,4136833.263,667714608,37.3739796,-121.9959918
3235,FALSE,588939.6443,4136834.398,667714609,37.3739855,-121.9954818
3236,FALSE,589364.0742,4137239.316,667718619,37.377594,-121.9906399
3237,FALSE,589548.2591,4137263.624,667718623,37.3777953,-121.9885569
3238,FALSE,589614.2382,4137243.616,667718640,37.3776086,-121.9878142
3239,FALSE,592078.683,4135428.778,668437479,37.3610111,-121.9602084
3240,FALSE,592170.7274,4135429.204,668437492,37.3610058,-121.9591691
3241,FALSE,594299.5894,4134938.705,668453581,37.3563713,-121.9351953
3242,FALSE,591606.0806,4136221.009,668461997,37.3681978,-121.9654464
3243,FALSE,591625.5695,4136222.1,668461998,37.3682057,-121.9652262
3244,FALSE,591511.6305,4136369.946,668462002,37.3695494,-121.9664945
3245,FALSE,591595.6576,4136359.149,668462014,37.3694438,-121.965547
3246,FALSE,591617.5225,4136359.966,668462022,37.369449,-121.9653
3247,FALSE,591586.0528,4136468.715,668462031,37.3704322,-121.9656419
3248,FALSE,591609.8376,4136444.62,668462032,37.3702127,-121.9653763
3249,FALSE,581687.1044,4133568.428,671842655,37.3452176,-122.0777449
3250,FALSE,581703.9386,4133579.877,671842656,37.3453193,-122.0775536
3251,FALSE,581633.539,4133647.282,671842657,37.345933,-122.0783409
3252,FALSE,581640.8793,4133572.271,671842659,37.3452563,-122.0782663
3253,FALSE,582528.3964,4132806.663,671844832,37.3382776,-122.0683326
3254,FALSE,582096.0355,4133093.42,671845919,37.3409004,-122.0731812
3255,FALSE,582138.1704,4133114.87,671845924,37.34109,-122.0727032
3256,FALSE,582172.9133,4133113.225,671845925,37.3410721,-122.0723112
3257,FALSE,582154.1915,4133131.571,671845927,37.3412391,-122.0725205
3258,FALSE,582132.7876,4133151.521,671845929,37.3414208,-122.0727599
3259,FALSE,582112.8568,4133101.718,671845930,37.3409737,-122.0729904
3260,FALSE,582030.7551,4133019.25,671845932,37.3402377,-122.0739263
3261,FALSE,582143.6849,4133161.348,671845933,37.3415084,-122.0726358
3262,FALSE,582183.3721,4133123.503,671845934,37.3411638,-122.072192
3263,FALSE,582060.7581,4133070.062,671845935,37.340693,-122.073582
3264,FALSE,582244.1501,4139892.212,689358728,37.4021626,-122.0707537
3265,FALSE,582359.0149,4139992.173,689360672,37.4030533,-122.0694449
3266,FALSE,585981.3124,4131982.803,704784837,37.3305391,-122.029453
3267,FALSE,584200.3613,4132308.756,704811950,37.33364,-122.0495166
3268,FALSE,584036.4913,4132214.273,704812376,37.3328033,-122.0513769
3269,FALSE,584187.4927,4132332.072,704818479,37.3338513,-122.0496592
3270,FALSE,583397.5709,4132509.301,704831935,37.3355199,-122.0585551
3271,FALSE,583308.4134,4132728.591,704832630,37.3375043,-122.0595368
3272,FALSE,583934.3817,4131801.618,704836612,37.3290934,-122.0525761
3273,FALSE,584395.7867,4134372.769,734864697,37.3522245,-122.0470758
3274,FALSE,591295.2465,4133100.557,760189931,37.3401056,-121.9693409
3275,FALSE,591330.8347,4133175.165,760189943,37.3407745,-121.96893
3276,FALSE,591627.4268,4131675.353,760189948,37.3272283,-121.9657675
3277,FALSE,591201.2001,4133135.992,760189950,37.3404342,-121.9703981
3278,FALSE,591610.5583,4131740.711,760189953,37.327819,-121.9659498
3279,FALSE,591602.5718,4131753.939,760189956,37.327939,-121.9660383
3280,FALSE,591153.1843,4133109.06,760189972,37.3401962,-121.9709434
3281,FALSE,591557.4156,4131656.113,760189975,37.3270618,-121.96656
3282,FALSE,591584.1935,4136640.791,760189983,37.3719832,-121.9656416
3283,FALSE,591441.2334,4132454.058,760189989,37.3342647,-121.9677728
3284,FALSE,591359.1003,4134324.84,760189992,37.3511331,-121.9684692
3285,FALSE,591762.3247,4131336.546,760189995,37.3241615,-121.964287
3286,FALSE,591539.7697,4131657.296,760189996,37.3270742,-121.966759
3287,FALSE,591345.0328,4133188.435,760189997,37.3408927,-121.9687681
3288,FALSE,591402.9154,4134455.806,760189998,37.3523091,-121.9679584
3289,FALSE,591388.3764,4131975.21,760190000,37.3299543,-121.9684284
3290,FALSE,591509.6644,4131976.269,760190010,37.3299519,-121.9670594
3291,FALSE,591548.5397,4131976.672,760190013,37.3299517,-121.9666206
3292,FALSE,591414.4055,4132523.802,760190016,37.3348959,-121.968067
3293,FALSE,591273.0283,4133166.256,760190042,37.3406999,-121.9695836
3294,FALSE,591464.9043,4132481.069,760190058,37.3345058,-121.9675023
3295,FALSE,591490.4882,4132557.565,760190060,37.3351927,-121.9672041
3296,FALSE,591252.1391,4133158.062,760190067,37.3406281,-121.9698204
3297,FALSE,591585.8546,4137402.983,760190070,37.3788522,-121.9655285
3298,FALSE,581656.454,4139209.528,760594302,37.3960618,-122.0774685
3299,FALSE,581630.1397,4139147.557,760594323,37.3955056,-122.0777726
3300,FALSE,581638.0419,4139162.358,760594336,37.3956383,-122.0776817
3301,FALSE,585405.6061,4136750.308,790842928,37.3735599,-122.035401
3302,FALSE,585874.4014,4135915.707,790843039,37.3659947,-122.0302038
3303,FALSE,585831.9565,4135958.622,790843084,37.3663854,-122.0306781
3304,FALSE,584520.4186,4136470.343,790843126,37.3711178,-122.0454293
3305,FALSE,584589.0912,4136471.327,790843133,37.3711204,-122.0446537
3306,FALSE,584658.8829,4136450.131,790843140,37.370923,-122.043868
3307,FALSE,584589.7404,4136451.805,790843156,37.3709444,-122.0446486
3308,FALSE,582081.3528,4137477.047,790843392,37.38041,-122.072861
3309,FALSE,591573.2447,4136582.107,860897912,37.3714554,-121.9657725
3310,FALSE,585744.0554,4136215.526,895573271,37.3687089,-122.0316409
3311,FALSE,585703.7896,4136103.136,895573293,37.3676997,-122.0321086
3312,FALSE,585696.5201,4136087.483,895573300,37.3675593,-122.0321925
3313,FALSE,585501.7406,4131123.547,917880334,37.3228392,-122.0349647
3314,FALSE,584917.2254,4131115.866,917880337,37.3228236,-122.041562
3315,FALSE,585020.8552,4131117.684,917880338,37.3228305,-122.0403923
3316,FALSE,585474.5771,4137020.581,920772678,37.3759894,-122.0345909
3317,FALSE,581879.8906,4138905.08,1027195868,37.3932982,-122.0749782
3318,FALSE,582678.968,4140643.261,1044247139,37.4088928,-122.0657574
3319,FALSE,582037.1039,4139692.763,1044247158,37.4003834,-122.0731149
3320,FALSE,582564.6634,4140337.656,1044247173,37.4061487,-122.067083
3321,FALSE,582047.0817,4139702.492,1044247227,37.4004702,-122.0730011
3322,FALSE,582115.3559,4139751.141,1044247254,37.4009026,-122.0722244
3323,FALSE,582482.7028,4140164.599,1044247340,37.4045963,-122.0680283
3324,FALSE,582570.8992,4140355.094,1044247362,37.4063053,-122.0670106
3325,FALSE,581997.9076,4139649.516,1044247376,37.3999971,-122.0735625
3326,FALSE,582673.3321,4140634.107,1044247383,37.4088108,-122.0658221
3327,FALSE,582136.9577,4139788.59,1044247424,37.4012382,-122.0719762
3328,FALSE,582783.5658,4132324.235,1067441744,37.3339069,-122.0655062
3329,FALSE,582604.2346,4132515.557,1067444484,37.3356472,-122.067509
3330,FALSE,582510.341,4132383.516,1067449074,37.3344655,-122.0685835
3331,FALSE,582517.0647,4136861.71,1067457597,37.3748255,-122.0680087
3332,FALSE,582531.0773,4136881.909,1067460085,37.3750063,-122.0678482
3333,FALSE,583330.2861,4138190.361,1067487494,37.3867274,-122.0586752
3334,FALSE,589295.2151,4130733.792,1067707130,37.3189696,-121.9922016
3335,FALSE,587059.7156,4132184.13,1067712932,37.3322531,-122.0172581
3336,FALSE,584293.3656,4130698.231,1067736024,37.3191164,-122.0486499
3337,FALSE,595404.4585,4134435.831,1070154834,37.3517263,-121.9227862
3338,FALSE,595655.2887,4134009.305,1070170033,37.3478565,-121.9200096
3339,FALSE,595590.3436,4134345.214,1070170042,37.3508905,-121.9206994
3340,FALSE,592967.4227,4135937.717,1071375156,37.3655092,-121.95011
3341,FALSE,592946.9122,4136365.302,1071375157,37.3693648,-121.9502879
3342,FALSE,593167.828,4135298.407,1071375161,37.3597274,-121.9479276
3343,FALSE,592948.15,4136071.63,1071375167,37.366718,-121.9503108
3344,FALSE,593562.6665,4134644.453,1071384085,37.353794,-121.9435523
3345,FALSE,593540.0772,4134709.577,1071384093,37.3543832,-121.9437991
3346,FALSE,592671.3096,4134694.578,1078231518,37.3543352,-121.9536091
3347,FALSE,587315.1721,4130274.79,1105873174,37.315021,-122.0145996
3348,FALSE,585562.0964,4132759.61,1106363197,37.3375789,-122.0340948
3349,FALSE,585729.3676,4132752.102,1106363279,37.3374958,-122.0322076
3350,FALSE,585469.4495,4132747.901,1106363293,37.3374819,-122.0351419
3351,FALSE,585709.6757,4132751.856,1106363299,37.3374954,-122.0324299
3352,FALSE,585562.1651,4132750.291,1106363357,37.3374949,-122.0340951
3353,FALSE,591285.9674,4136360.177,1106542164,37.3694836,-121.9690439
3354,FALSE,591396.4201,4136367.997,1106542195,37.3695432,-121.9677957
3355,FALSE,588835.3777,4129764.391,1106929490,37.3102769,-121.9975067
3356,FALSE,588753.3881,4129950.15,1106929492,37.3119589,-121.9984096
3357,FALSE,588721.3403,4129910.089,1106929493,37.3116009,-121.998776
3358,FALSE,588829.3813,4129705.554,1106929494,37.3097472,-121.9975814
3359,FALSE,592858.5357,4133354.702,1107738435,37.342241,-121.9516633
3360,FALSE,592119.6673,4134478.161,1107787949,37.3524397,-121.9598639
3361,FALSE,594070.9862,4133876.527,1107918110,37.3468218,-121.9379111
3362,FALSE,593482.12,4133703.232,1107918115,37.3453195,-121.9445804
3363,FALSE,594048.3321,4133897.255,1107918135,37.3470109,-121.9381642
3364,FALSE,594015.9384,4133948.309,1107918145,37.3474743,-121.9385234
3365,FALSE,593450.1874,4133689.472,1107918146,37.3451987,-121.9449426
3366,FALSE,593474.9632,4133652.4,1107918176,37.3448621,-121.9446676
3367,FALSE,594119.7052,4133846.096,1107918187,37.3465426,-121.937365
3368,FALSE,593799.4274,4133519.431,1111327326,37.343631,-121.9410218
3369,FALSE,591496.3323,4135676.167,1113311811,37.3632983,-121.966753
3370,FALSE,591563.5807,4135653.469,1113311817,37.3630871,-121.9659965
3371,FALSE,588878.8887,4136035.835,1126243283,37.3667943,-121.9962638
3372,FALSE,588902.3246,4136035.574,1126243341,37.3667897,-121.9959992
3373,FALSE,588949.4587,4136042.023,1126243549,37.3668433,-121.9954662
3374,FALSE,587442.3347,4137314.739,1126448835,37.378457,-122.0123339
3375,FALSE,587341.9021,4137272.712,1126448843,37.3780877,-122.0134731
3376,FALSE,587267.2735,4134540.547,1126448881,37.353471,-122.014638
3377,FALSE,587412.7055,4137245.491,1126448915,37.3778357,-122.0126767
3378,FALSE,587360.2493,4137232.027,1126448921,37.3777193,-122.0132707
3379,FALSE,587365.5715,4137344.604,1126449018,37.3787334,-122.0131973
3380,FALSE,588970.2724,4131639.576,1126492404,37.3271642,-121.9957598
3381,FALSE,589460.7358,4127837.947,1210855320,37.2928547,-121.9906827
3382,FALSE,593053.6686,4135660.581,1254773661,37.3630029,-121.949171
3383,FALSE,583886.609,4138067.709,1270085072,37.3855718,-122.0524055
3384,FALSE,579077.6356,4134363.154,1297777457,37.3526063,-122.1071179
3385,FALSE,579116.3703,4134428.572,1297836050,37.3531926,-122.1066736
3386,FALSE,583571.7584,4132341.667,1297851164,37.3339934,-122.0566079
3387,FALSE,583272.6521,4132214.505,1297851201,37.3328742,-122.0599982
3388,FALSE,587325.9413,4131861.558,1297872125,37.3293209,-122.0142913
3389,FALSE,587222.0059,4132099.895,1297872223,37.3314787,-122.0154363
3390,FALSE,587415.8062,4131907.112,1297872270,37.329723,-122.0132717
3391,FALSE,592908.2774,4130463.72,1298190067,37.3161813,-121.951464
3392,FALSE,591079.6778,4130504.325,1298218813,37.3167283,-121.972093
3393,FALSE,590446.6173,4130631.11,1298225880,37.3179328,-121.9792211
3394,FALSE,591161.8036,4130449.629,1298225884,37.3162273,-121.971173
3395,FALSE,593215.8215,4130524.858,1299142177,37.3167015,-121.947986
3396,FALSE,593843.7685,4130835.01,1299142181,37.3194335,-121.940861
3397,FALSE,585866.0176,4128828.93,1313766354,37.302125,-122.0311192
3398,FALSE,585882.8045,4128835.904,1313766357,37.3021863,-122.030929
3399,FALSE,585243.9777,4130239.426,1364464251,37.3148946,-122.0379752
3400,FALSE,585243.2907,4130318.23,1364464252,37.3156049,-122.0379739
3401,FALSE,587691.4449,4134395.26,1401973679,37.3521216,-122.0098664
3402,FALSE,583677.2097,4130948.089,1588408015,37.321424,-122.0555749
3403,FALSE,581803.4175,4138822.268,1613631133,37.3925586,-122.0758512
3404,FALSE,581824.2093,4138826.233,1613631137,37.3925925,-122.0756159
3405,FALSE,581903.1094,4138908.881,1613631201,37.3933304,-122.0747155
3406,FALSE,581875.5847,4138910.852,1613631203,37.3933506,-122.0750262
3407,FALSE,591362.8907,4130474.167,1652633096,37.3164287,-121.9689009
3408,FALSE,581915.6541,4137235.958,1652849324,37.3782518,-122.0747591
3409,FALSE,582001.3726,4137373.284,1652849341,37.3794819,-122.0737758
3410,FALSE,585778.4833,4127961.977,1700007778,37.2943195,-122.0322069
3411,FALSE,585759.5862,4128419.982,1700007780,37.2984491,-122.0323672
3412,FALSE,585758.9165,4128537.376,1700007781,37.2995072,-122.0323612
3413,FALSE,585751.9876,4128644.509,1700007783,37.3004734,-122.032427
3414,FALSE,585752.377,4128791.795,1700007787,37.3018008,-122.0324056
3415,FALSE,585753.4468,4129013.738,1700007788,37.303801,-122.0323679
3416,FALSE,585751.3959,4129265.174,1700007789,37.3060673,-122.032362
3417,FALSE,585749.5439,4129507.558,1700007790,37.308252,-122.0323549
3418,FALSE,585746.2169,4129765.882,1700007791,37.3105805,-122.0323626
3419,FALSE,585743.2858,4129952.634,1700007793,37.3122639,-122.0323741
3420,FALSE,585741.4164,4130075.497,1700007795,37.3133714,-122.032381
3421,FALSE,585690.8873,4130322.876,1700007796,37.3156056,-122.0329226
3422,FALSE,585738.5539,4130318.737,1700007798,37.3155639,-122.0323852
3423,FALSE,585715.8791,4130334.027,1700007800,37.3157038,-122.0326393
3424,FALSE,585738.243,4130354.295,1700007807,37.3158844,-122.0323846
3425,FALSE,585732.5303,4130735.666,1700007810,37.3193221,-122.032405
3426,FALSE,585731.5734,4130832.587,1700007811,37.3201957,-122.0324046
3427,FALSE,585730.3955,4130932.035,1700007814,37.3210921,-122.0324064
3428,FALSE,586527.1803,4132208.376,1704948727,37.3325214,-122.0232658
3429,FALSE,586134.1482,4132361.879,1704948730,37.3339414,-122.027684
3430,FALSE,584039.4601,4128310.195,1704953882,37.2976167,-122.0517855
3431,FALSE,585482.7381,4137421.605,1735916305,37.3796029,-122.0344524
3432,FALSE,582018.5417,4138851.03,1742537954,37.3927988,-122.073418
3433,FALSE,588879.8969,4132064.777,1787729928,37.331005,-121.9967288
3434,FALSE,583879.0657,4130545.003,1818365456,37.3177729,-122.0533425
3435,FALSE,587036.3286,4137032.043,1831703548,37.3759474,-122.0169524
3436,FALSE,586882.661,4137070.31,1831703551,37.3763067,-122.0186833
3437,FALSE,594451.7439,4133703.251,1836864402,37.3452215,-121.933635
3438,FALSE,589972.1923,4134440.424,1846012631,37.3523103,-121.9841124
3439,FALSE,590544.7961,4134462.471,1846012670,37.3524533,-121.9776453
3440,FALSE,589970.5969,4134456.163,1846012682,37.3524523,-121.9841285
3441,FALSE,586656.9787,4131499.847,1860930443,37.3261236,-122.0218836
3442,FALSE,586527.9033,4132231.862,1860930446,37.332733,-122.0232549
3443,FALSE,591449.7389,4131894.57,1883480101,37.3292215,-121.9677458
3444,FALSE,591445.0227,4132037.521,1883480103,37.3305103,-121.9677814
3445,FALSE,591523.6284,4131739.671,1883480105,37.3278182,-121.966931
3446,FALSE,587490.2445,4131165.927,1913686794,37.323036,-122.012519
3447,FALSE,588878.0786,4138254.719,1926026665,37.386792,-121.9960064
3448,FALSE,588549.8705,4131119.127,1935652853,37.3225138,-122.0005665
3449,FALSE,588518.4841,4131166.883,1935652863,37.3229472,-122.000915
3450,FALSE,588498.5384,4131182.728,1935652864,37.3230919,-122.0011382
3451,FALSE,593368.2621,4134703.529,1953986041,37.354346,-121.9457396
3452,FALSE,593317.944,4134738.252,1953986063,37.354664,-121.9463033
3453,FALSE,593310.5496,4134753.97,1953986066,37.3548064,-121.9463848
3454,FALSE,593367.991,4134780.953,1953986077,37.3550438,-121.9457329
3455,FALSE,582531.2674,4137272.351,1954370143,37.3785252,-122.0678025
3456,FALSE,582442.6305,4137272.708,1954370145,37.3785363,-122.0688035
3457,FALSE,587365.5461,4139216.793,1970807537,37.3956065,-122.0129764
3458,FALSE,586010.4714,4139596.643,1970807538,37.3991567,-122.0282393
3459,FALSE,586848.9205,4134946.653,1992213945,37.3571703,-122.0193135
3460,FALSE,588884.5976,4137493.076,1993066972,37.3799271,-121.9960243
3461,FALSE,588883.7998,4137630.478,1993067022,37.3811655,-121.9960168
3462,FALSE,585775.8275,4128537.494,1994649820,37.2995067,-122.0321704
3463,FALSE,586901.0238,4134894.112,1998283958,37.3566919,-122.0187314
3464,FALSE,586375.1473,4135407.661,2011445962,37.3613694,-122.0246088
3465,FALSE,586188.0421,4135620.763,2011446042,37.3633074,-122.0266966
3466,FALSE,586141.5799,4135644.983,2011446061,37.36353,-122.0272184
3467,FALSE,586099.0881,4135687.03,2011446089,37.3639129,-122.0276933
