from_node,to_node,distance,travel_time,shape,loc,scale,avg_travel_time_from_day_profile
151,150,235.8616452,23.58137850168529,0.2774984582821289,0,22.610789086057693,22.1640706875552
152,166,114.2511223,7.89026763957759,0.2812335896250004,0,7.557476057798587,7.495139821625969
153,202,104.578424,6.541342989915173,0.3670945610825487,0,6.090353817828865,5.4047269131126585
154,3720,43.50840956,3.941737890230952,0.3623639714903972,0,3.676430942981766,3.531458077645763
155,153,160.4928723,10.038771715741811,0.3670945610825487,0,9.346654309297032,8.294446530370289
156,154,174.1608006,14.293506098414468,0.3623639714903972,0,13.331451650842922,12.805751923339386
157,3264,57.598139,4.319530163649408,0.2563571901775863,0,4.165611845000557,4.120679212155056
158,92,300.3246108,24.79116509201285,0.3570991189938279,0,23.167182470325137,21.116642971217793
159,138,354.4105555,15.071050230455889,0.2803927842995051,0,14.438862616189764,14.038964853908299
160,132,40.59516045,3.041219454144064,0.3506511622783602,0,2.8486112047095125,2.667780004650258
160,740,264.468963,31.135279629524447,0.2902478106386388,0,29.743952115476667,25.79433630510921
160,3640,42.69280134,5.043509583428999,0.2932974394560327,0,4.813768835023987,4.173455022287509
161,163,711.8087042,28.35647525799587,0.2286906413613232,0,27.53353741023521,26.98561583595274
162,3394,368.7286462,21.48787115195257,0.2563571901775862,0,20.722191350273075,20.498670136501463
162,146,171.3932293,19.796432891098927,0.3098205552353303,0,18.79904016910442,16.049851969803626
163,3064,825.7764416,32.89663233533393,0.2286906413613233,0,31.941933855840087,31.306284523059077
164,3556,88.79586416,7.111691940024151,0.3048987494779338,0,6.763799184809163,6.637520888643583
165,3264,13.91895135,1.1489801650350218,0.3570991189938278,0,1.0737144881797651,0.9786794543945135
165,3265,152.6709478,11.473161701100778,0.2286906413613233,0,11.140197222567728,10.918505606664525
166,3639,198.0411599,19.29588466022992,0.2812335896250005,0,18.482032929055062,18.329587805735503
166,458,284.5802175,19.54385791188476,0.1364369599492449,0,19.30495023384896,19.178303517558103
167,3345,38.0893646,2.979639997256124,0.2774984582821288,0,2.857000557686858,2.800555171867147
168,185,124.6672423,7.260910993181669,0.3048987494779337,0,6.905718677191085,6.7767907825970175
