request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state,cancellation_type,expected_wait_time,cancel_later_timestamp,no_show_stat
932,BasicRequest_no_show,3,59510,59510,30098;-1;-1,23249;-1;-1,,,,,482.8191784533335,3994.387,0:t_wait:404.62261611269787;t_drive:512.8191784533337;fare:1198,60070.0,0,,,,,1198,0,,,,True
886,BasicRequest_no_show,1,57930,57930,26911;-1;-1,30098;-1;-1,,,,,1108.9842409936373,10248.725999999999,0:t_wait:880.2353562001517;t_drive:1138.984240993639;fare:1024,,0,0,16,58635.530098724084,60070,1024,0,,,,False
917,BasicRequest_no_show,1,58950,58950,33626;-1;-1,40693;-1;-1,,,,,407.0429200469018,3018.615,0:t_wait:637.3554595743044;t_drive:503.3926011552685;fare:301,,0,0,1,59603.24395377875,60116.73261126278,301,0,,,,False
952,BasicRequest_no_show,1,60190,60190,29334;-1;-1,19954;-1;-1,,,,,819.5882855576101,6724.239,0:,,,,,,,,0,,,,False
911,BasicRequest_no_show,1,58750,58750,33625;-1;-1,51476;-1;-1,,,,,439.63735329117833,3315.245,0:t_wait:851.3373938011573;t_drive:469.6373532911748;fare:331,,0,0,1,59645.655604716354,60232.11267710263,331,0,,,,False
924,BasicRequest_no_show,1,59190,59190,8587;-1;-1,3161;-1;-1,,,,,158.05074772826583,1309.1640000000002,0:t_wait:882.6298853865519;t_drive:188.0507477282663;fare:130,,0,0,6,60096.20570462627,60306.77514665274,130,0,,,,False
923,BasicRequest_no_show,6,59110,59110,52788;-1;-1,51810;-1;-1,,,,,318.05440726630025,2134.629,0:t_wait:850.3861962123992;t_drive:348.0544072663033;fare:1280,,0,0,23,60004.69403835941,60321.45635114325,1280,0,,,,False
912,BasicRequest_no_show,1,58790,58790,38073;-1;-1,51810;-1;-1,,,,,489.36137413318227,4142.515,0:t_wait:850.537546120031;t_drive:519.3613741331792;fare:414,,0,0,12,59646.94602792257,60336.66728122268,414,0,,,,False
918,BasicRequest_no_show,1,58950,58950,34074;-1;-1,51773;-1;-1,,,,,582.820885477222,4866.542,0:t_wait:1107.8847846507415;t_drive:612.8208854772238;fare:486,60360,0,,,,,486,0,,,,True
958,BasicRequest_no_show,1,60400,60400,12524;-1;-1,9083;-1;-1,,,,,450.80579898064286,3651.172,0:,,,,,,,,0,,,,False
942,BasicRequest_no_show,1,59770,59770,21608;-1;-1,15415;-1;-1,,,,,213.70455857774493,1594.179,0:t_wait:1085.723039240489;t_drive:243.70455857774505;fare:159,,0,0,16,60185.78089292295,60429.485451500695,159,0,,,,False
948,BasicRequest_no_show,1,59940,59940,44356;-1;-1,49022;-1;-1,,,,,133.5859975219212,1238.422,0:t_wait:334.379573403894;t_drive:163.58599752192094;fare:123,,0,0,24,60277.367701490155,60420.96716564481,123,0,,,,False
931,BasicRequest_no_show,1,59510,59510,32691;-1;-1,52728;-1;-1,,,,,532.8064247430426,4693.55,0:t_wait:413.51592840614467;t_drive:562.8064247430448;fare:469,,0,0,15,59923.51592840613,60472.452559235855,469,0,,,,False
903,BasicRequest_no_show,1,58410,58410,12386;-1;-1,24328;-1;-1,,,,,1012.9161740178583,10159.09,0:t_wait:687.2658134467783;t_drive:1042.9161740178606;fare:1015,,0,0,18,59151.3799968722,60474.76020770456,1015,0,,,,False
919,BasicRequest_no_show,1,59000,59000,37546;-1;-1,46953;-1;-1,,,,,355.1536618694473,2265.964,0:t_wait:945.4161100455094;t_drive:516.9137134092962;fare:226,,0,0,12,59982.86981866768,60508.68855864652,226,0,,,,False
936,BasicRequest_no_show,1,59610,59610,36929;-1;-1,44356;-1;-1,,,,,443.2019513880536,3889.163,0:t_wait:460.9986190233976;t_drive:473.2019513880514;fare:388,,0,0,10,60070.99861902338,60533.21092693411,388,0,,,,False
935,BasicRequest_no_show,1,59560,59560,46946;-1;-1,965;-1;-1,,,,,410.76143274178924,4531.4490000000005,0:t_wait:532.1109071073006;t_drive:440.7614327417905;fare:453,,0,0,11,60107.94756969999,60548.70900244177,453,0,,,,False
938,BasicRequest_no_show,1,59660,59660,3161;-1;-1,41169;-1;-1,,,,,254.46560907403295,2042.8020000000001,0:t_wait:606.4432995044481;t_drive:284.4656090740318;fare:204,,0,0,6,60306.77514665274,60591.240755726765,204,0,,,,False
934,BasicRequest_no_show,1,59520,59520,2382;-1;-1,41174;-1;-1,,,,,397.9431989661275,3152.7159999999994,0:t_wait:946.4101746072556;t_drive:483.46185945142497;fare:315,60630.0,0,,,,,315,0,,,,True
925,BasicRequest_no_show,1,59220,59220,43785;-1;-1,51658;-1;-1,,,,,1037.0063035968724,6957.183999999999,0:t_wait:251.09360539523186;t_drive:1203.8041172733792;fare:695,,0,0.0,14.0,59448.627984521234,60620.302519478435,695,0,,,,False
965,BasicRequest_no_show,1,60660,60660,9225;-1;-1,9376;-1;-1,,,,,517.8918952828685,3907.557,0:,,,,,,,,0,,,,False
921,BasicRequest_no_show,1,59070,59070,19621;-1;-1,28998;-1;-1,,,,,813.4603921673149,6864.716,0:t_wait:748.389954242557;t_drive:843.4603921673115;fare:686,,0,0,7,59842.9888101088,60667.79311397649,686,0,,,,False
933,BasicRequest_no_show,1,59520,59520,53378;-1;-1,6669;-1;-1,,,,,563.9958185411379,4462.783,0:t_wait:373.32350343195867;t_drive:593.9958185411379;fare:446,,0,0,8,59893.80390106897,60692.87546603459,446,0,,,,False
908,BasicRequest_no_show,1,58580,58580,40922;-1;-1,2140;-1;-1,,,,,767.1443303989332,7233.6410000000005,0:t_wait:1090.2986790782888;t_drive:797.1443303989363;fare:723,,0,0,11,59676.10984641803,60780.56813939879,723,0,,,,False
937,BasicRequest_no_show,2,59640,59640,12377;-1;-1,12103;-1;-1,,,,,276.46417903559995,4405.352,0:t_wait:666.8839857843777;t_drive:306.4641790356036;fare:881,,0,0,13,60306.88398578436,60823.41293904118,881,0,,,,False
927,BasicRequest_no_show,1,59370,59370,49011;-1;-1,52270;-1;-1,,,,,332.22953845325634,2204.342,0:t_wait:884.0683820650593;t_drive:362.2295384532554;fare:220,,0,0,24,60492.32741776251,60859.100559969476,220,0,,,,False
946,BasicRequest_no_show,1,59870,59870,18762;-1;-1,17144;-1;-1,,,,,377.2038316502427,2775.2980000000002,0:t_wait:633.152451156886;t_drive:407.20383165024396;fare:277,,0,0,4,60499.9389558873,60907.14278753755,277,0,,,,False
941,BasicRequest_no_show,1,59770,59770,38348;-1;-1,900;-1;-1,,,,,332.47041521185986,2743.452,0:t_wait:992.3563423369123;t_drive:362.47041521185747;fare:274,60960,0,,,,,274,0,,,,True
945,BasicRequest_no_show,1,59850,59850,52785;-1;-1,51810;-1;-1,,,,,302.92814307870054,2225.759,0:t_wait:801.777396792233;t_drive:332.9281430787014;fare:222,,0,0,23,60640.77480749972,60973.702950578394,222,0,,,,False
960,BasicRequest_no_show,2,60480,60480,34264;-1;-1,31885;-1;-1,,,,,293.5225773116868,3303.1899999999996,0:t_wait:226.56713553058944;t_drive:323.52257731168356;fare:660,,0,0,5,60706.56713553059,61030.08971284227,660,0,,,,False
930,BasicRequest_no_show,1,59470,59470,12508;-1;-1,12451;-1;-1,,,,,689.3605731021728,3944.536,0:t_wait:508.9257404136006;t_drive:719.3605731021744;fare:394,,0,0,9,60318.1389057537,61037.49947885587,394,0,,,,False
961,BasicRequest_no_show,1,60490,60490,967;-1;-1,3160;-1;-1,,,,,266.49744487609286,2146.687,0:t_wait:466.90916013111564;t_drive:357.8375168451166;fare:214,61120,0,,,,,214,0,,,,True
957,BasicRequest_no_show,1,60400,60400,9062;-1;-1,12649;-1;-1,,,,,554.8055433892478,4990.441000000001,0:t_wait:648.1712747022611;t_drive:651.7679511309325;fare:499,61190,0,,,,,499,0,,,,True
951,BasicRequest_no_show,1,60150,60150,13466;-1;-1,17906;-1;-1,,,,,403.67266641979904,2259.701,0:t_wait:452.40291374578374;t_drive:433.6726664197995;fare:225,,0,0,16,60765.98732082455,61199.65998724435,225,0,,,,False
955,BasicRequest_no_show,1,60320,60320,6842;-1;-1,52244;-1;-1,,,,,291.56071601404403,2015.166,0:t_wait:897.9703275313004;t_drive:321.56071601404255;fare:201,,0,0,8,60913.631562324845,61244.34439524222,201,0,,,,False
947,BasicRequest_no_show,1,59890,59890,42925;-1;-1,51702;-1;-1,,,,,648.746255140393,6103.3859999999995,0:t_wait:722.215031948952;t_drive:678.7462551403951;fare:610,,0,0,12,60624.34992123338,61282.66055489479,610,0,,,,False
928,BasicRequest_no_show,1,59420,59420,22229;-1;-1,22020;-1;-1,,,,,702.8323902825997,5739.645,0:t_wait:1095.2198397656175;t_drive:732.8323902826014;fare:573,,0,0,18,60535.03909356233,61298.932186080936,573,0,,,,False
950,BasicRequest_no_show,1,60060,60060,51982;-1;-1,42014;-1;-1,,,,,254.09889497847516,2037.8960000000002,0:t_wait:986.8720555098262;t_drive:284.09889497847325;fare:203,,0,0,15,61050.97850610806,61330.51549795291,203,0,,,,False
944,BasicRequest_no_show,1,59800,59800,33628;-1;-1,46878;-1;-1,,,,,645.4203674491565,4874.766,0:t_wait:839.8363278892939;t_drive:675.4203674491582;fare:487,,0,0,1,60639.12187750318,61345.66980541073,487,0,,,,False
963,BasicRequest_no_show,1,60560,60560,43484;-1;-1,34350;-1;-1,,,,,236.77375314167924,1993.5059999999999,0:t_wait:994.3185836284392;t_drive:266.77375314167875;fare:199,,0,0,6,61154.10133184023,61416.19444026464,199,0,,,,False
976,BasicRequest_no_show,1,61430,61430,20531;-1;-1,24103;-1;-1,,,,,472.29535272414813,3424.7639999999997,0:t_wait:428.9024963154734;t_drive:502.29535272414796;fare:342,61430,0,,,,,342,0,Cancelled Later,7.148374938591223,61431.70571612406,False
968,BasicRequest_no_show,1,61150,61150,37546;-1;-1,52776;-1;-1,,,,,103.98535731281308,855.073,0:t_wait:220.31642129840475;t_drive:133.985357312813;fare:100,,0,0,5,61358.61709430867,61489.18893139007,100,0,,,,False
940,BasicRequest_no_show,1,59720,59720,44356;-1;-1,864;-1;-1,,,,,564.9206743572,10696.815,0:t_wait:822.2449230624698;t_drive:594.9206743571995;fare:1069,,0,0,10,60533.21092693411,61516.04348861196,1069,0,,,,False
954,BasicRequest_no_show,1,60280,60280,12581;-1;-1,9207;-1;-1,,,,,429.7985316019348,3479.8250000000003,0:t_wait:618.5423771691858;t_drive:459.79853160193306;fare:347,,0,0,21,60898.542377169186,61520.78421579138,347,0,,,,False
969,BasicRequest_no_show,1,61170,61170,8587;-1;-1,3161;-1;-1,,,,,158.05074772826583,1309.1640000000002,0:t_wait:262.67673489192384;t_drive:188.0507477282663;fare:130,,0,0,11,61456.850585428176,61648.72095017325,130,0,,,,False
964,BasicRequest_no_show,1,60630,60630,54341;-1;-1,45322;-1;-1,,,,,650.5546752215457,4559.703,0:t_wait:800.1687816434787;t_drive:680.554675221545;fare:455,61660,0,,,,,455,0,,,,True
984,BasicRequest_no_show,1,61670,61670,43785;-1;-1,38899;-1;-1,,,,,423.2465796022167,2558.363,0:,,,,,,,,0,,,,False
978,BasicRequest_no_show,1,61560,61560,865;-1;-1,7460;-1;-1,,,,,153.23561527816165,1048.118,0:t_wait:35.44296099356143;t_drive:183.23561527816491;fare:104,,0,0,10,61595.44296099356,61778.67857627173,104,0,,,,False
956,BasicRequest_no_show,1,60340,60340,43418;-1;-1,39014;-1;-1,,,,,438.1233630512679,3366.609,0:t_wait:964.8620651752572;t_drive:468.1233630512652;fare:336,,0,0,23,61289.7640224834,61813.1011780944,336,0,,,,False
953,BasicRequest_no_show,1,60250,60250,42522;-1;-1,34532;-1;-1,,,,,522.4380480712563,3875.744,0:t_wait:1074.3648509223858;t_drive:552.4380480712571;fare:387,,0,0,24,61329.89715950363,61815.216072306845,387,0,,,,False
966,BasicRequest_no_show,1,60660,60660,33828;-1;-1,51279;-1;-1,,,,,281.8054690876663,2206.01,0:t_wait:840.39683564203;t_drive:311.805469087667;fare:220,,0,0,8,61535.96460850092,61859.26537888099,220,0,,,,False
988,BasicRequest_no_show,4,61880,61880,20060;-1;-1,15368;-1;-1,,,,,466.45830181841256,4065.5890000000004,0:,,,,,,,,0,,,,False
991,BasicRequest_no_show,1,62010,62010,15140;-1;-1,15368;-1;-1,,,,,625.419690664603,5661.295,0:,,,,,,,,0,,,,False
987,BasicRequest_no_show,1,61840,61840,12206;-1;-1,9207;-1;-1,,,,,562.3456481519227,4869.662,0:t_wait:31.585254942663596;t_drive:592.3456481519243;fare:486,62040,0,,,,,486,0,,,,True
974,BasicRequest_no_show,1,61400,61400,42927;-1;-1,51702;-1;-1,,,,,639.0020934542426,5240.762000000001,0:t_wait:505.66461538000294;t_drive:669.0020934542408;fare:524,62080,0,,,,,524,0,,,,True
977,BasicRequest_no_show,1,61520,61520,48310;-1;-1,45747;-1;-1,,,,,387.80076669812286,3326.428,0:t_wait:165.8350483687973;t_drive:417.80076669812115;fare:332,,0,0,12,61685.8350483688,62103.63581506691,332,0,,,,False
959,BasicRequest_no_show,1,60470,60470,667;-1;-1,39172;-1;-1,,,,,634.498337706536,5611.288999999999,0:t_wait:588.6273193137604;t_drive:664.4983377065364;fare:561,,0,0,11,61282.47905950011,62218.284483834585,561,0,,,,False
980,BasicRequest_no_show,1,61580,61580,7808;-1;-1,53408;-1;-1,,,,,287.871584057514,2527.102,0:t_wait:377.2469507860369;t_drive:317.8715840575169;fare:252,,0,0,1,61957.24695078603,62275.11853484355,252,0,,,,False
982,BasicRequest_no_show,1,61640,61640,3161;-1;-1,1956;-1;-1,,,,,280.5553668561141,2363.0060000000003,0:t_wait:466.08584996446007;t_drive:310.5553668561115;fare:236,,0,0,8,62107.14133862695,62417.696705483046,236,0,,,,False
985,BasicRequest_no_show,1,61710,61710,37364;-1;-1,43229;-1;-1,,,,,131.23532821366084,1198.2540000000001,0:t_wait:508.782192782317;t_drive:214.08027751643385;fare:119,,0,0,17,62224.15774972904,62438.23802724547,119,0,,,,False
996,BasicRequest_no_show,1,62150,62150,9695;-1;-1,9658;-1;-1,,,,,257.9614767881837,1684.972,0:t_wait:51.1136837309532;t_drive:287.9614767881867;fare:168,,0,0,21,62209.81225083542,62497.77372762359,168,0,,,,False
1001,BasicRequest_no_show,1,62530,62530,9419;-1;-1,12581;-1;-1,,,,,749.5749200016719,5607.833,0:t_wait:45.88872621371411;t_drive:779.5749200016726;fare:560,62530,0,,,,,560,0,Cancelled Later,0.7648121035619018,62530.7399864941,False
967,BasicRequest_no_show,1,60780,60780,26911;-1;-1,30098;-1;-1,,,,,1108.9842409936373,10248.725999999999,0:t_wait:543.2462852966564;t_drive:1138.984240993639;fare:1024,,0,0,4,61329.19106157911,62547.46761166402,1024,0,,,,False
970,BasicRequest_no_show,1,61170,61170,18618;-1;-1,31120;-1;-1,,,,,278.9195269106062,2535.758,0:t_wait:1093.6339913812553;t_drive:308.9195269106058;fare:253,,0,0,17,62264.603893483625,62645.48950198903,253,0,,,,False
979,BasicRequest_no_show,1,61570,61570,40262;-1;-1,33604;-1;-1,,,,,458.6589113704763,3463.88,0:t_wait:591.7605867657039;t_drive:488.65891137047583;fare:346,,0.0,0.0,6.0,62161.76058676568,62650.41949813615,346.0,0,,,,False
986,BasicRequest_no_show,1,61730,61730,51702;-1;-1,45747;-1;-1,,,,,364.4078655426738,3269.2160000000003,0:t_wait:506.2142923588326;t_drive:394.40786554267106;fare:326,,0.0,0.0,23.0,62239.25036841841,62650.44196026277,326.0,0,,,,False
992,BasicRequest_no_show,3,62030,62030,48310;-1;-1,45747;-1;-1,,,,,387.80076669812286,3326.428,0:t_wait:170.01327109499834;t_drive:432.8969667560741;fare:997,,0.0,0.0,23.0,62202.641193564654,62650.44196026277,997.0,0,,,,False
1004,BasicRequest_no_show,1,62660,62660,30280;-1;-1,18212;-1;-1,,,,,1143.881645277672,9376.203000000001,0:,,,,,,,,0,,,,False
1006,BasicRequest_no_show,1,62720,62720,54341;-1;-1,45322;-1;-1,,,,,650.5546752215457,4559.703,0:,,,,,,,,0,,,,False
990,BasicRequest_no_show,1,61910,61910,42927;-1;-1,51702;-1;-1,,,,,639.0020934542426,5240.762000000001,0:t_wait:0.5154214873109595;t_drive:669.0020934542408;fare:524,,0,0,5,62080,62720.00209345423,524,0,,,,False
962,BasicRequest_no_show,1,60550,60550,26305;-1;-1,9225;-1;-1,,,,,809.6947360833055,9229.155999999999,0:t_wait:1164.166490256168;t_drive:839.6947360833074;fare:922,,0,0,18,61812.057249209465,62755.05995952671,922,0,,,,False
973,BasicRequest_no_show,2,61310,61310,13962;-1;-1,9225;-1;-1,,,,,717.6903252546649,8314.477,0:t_wait:630.539577554744;t_drive:747.6903252546617;fare:1662,,0,0,18,62007.36963427204,62755.05995952671,1662,0,,,,False
981,BasicRequest_no_show,1,61640,61640,25251;-1;-1,46344;-1;-1,,,,,289.9481654814043,2349.7520000000004,0:t_wait:796.6506809879429;t_drive:319.9481654814008;fare:234,,0,0,12,62495.35327623674,62815.30144171814,234,0,,,,False
975,BasicRequest_no_show,1,61410,61410,32099;-1;-1,37045;-1;-1,,,,,357.9343775759992,2137.819,0:t_wait:1002.8563372253193;t_drive:387.93437757599895;fare:213,,0,0,24,62413.02540848747,62814.119565174224,213,0,,,,False
1010,BasicRequest_no_show,1,62920,62920,23937;-1;-1,29843;-1;-1,,,,,182.4345415362834,1453.193,0:t_wait:754.300879108865;t_drive:212.4345415362841;fare:145,62920,0,,,,,145,0,Cancelled RA,12.571681318481085,,False
1013,BasicRequest_no_show,1,62960,62960,8844;-1;-1,17370;-1;-1,,,,,1255.6529447671364,9659.601999999999,0:t_wait:289.45883879004396;t_drive:1285.6529447671346;fare:965,62960,0,,,,,965,0,Cancelled Later,4.8243139798340655,62963.87478994196,False
994,BasicRequest_no_show,1,62140,62140,52738;-1;-1,38887;-1;-1,,,,,164.9420957461016,1061.062,0:t_wait:635.4269302929606;t_drive:194.94209574610431;fare:106,,0,0,1,62777.85012296321,62972.79221870931,106,0,,,,False
1015,BasicRequest_no_show,1,63070,63070,44851;-1;-1,47518;-1;-1,,,,,202.15901474287836,1390.343,0:t_wait:765.50194845449;t_drive:232.15901474287966;fare:139,63070,0,,,,,139,0,Cancelled Later,12.758365807574835,63075.71535966304,False
1016,BasicRequest_no_show,1,63080,63080,44356;-1;-1,42735;-1;-1,,,,,535.8673579870255,5451.874,0:t_wait:978.9014583183307;t_drive:565.8673579870228;fare:545,63080,0,,,,,545,0,Cancelled RA,16.31502430530551,,False
993,BasicRequest_no_show,1,62040,62040,38347;-1;-1,983;-1;-1,,,,,258.4997648363498,1904.989,0:t_wait:748.3076275169733;t_drive:288.49976483634964;fare:190,,0,0,8,62792.13151062663,63083.916994211686,190,0,,,,False
1017,BasicRequest_no_show,1,63130,63130,44356;-1;-1,48020;-1;-1,,,,,514.0536986494944,3820.259,0:t_wait:978.9014583183307;t_drive:544.0536986494917;fare:382,63130,0,,,,,382,0,Cancelled RA,16.31502430530551,,False
995,BasicRequest_no_show,1,62150,62150,35557;-1;-1,50583;-1;-1,,,,,202.94127815908126,1911.047,0:t_wait:739.9993274482185;t_drive:232.94127815907996;fare:191,,0,0,23,62908.11955105698,63144.47068021095,191,0,,,,False
1000,BasicRequest_no_show,1,62310,62310,6842;-1;-1,52244;-1;-1,,,,,291.56071601404403,2015.166,0:t_wait:541.0370971883312;t_drive:321.56071601404255;fare:201,,0,0,11,62851.03709718832,63188.72265147506,201,0,,,,False
972,BasicRequest_no_show,1,61300,61300,27627;-1;-1,18194;-1;-1,,,,,1251.310860991849,10510.779000000002,0:t_wait:658.3354713675872;t_drive:1281.310860991849;fare:1051,,0,0,16,61958.3354713676,63234.90942538201,1051,0,,,,False
971,BasicRequest_no_show,1,61270,61270,35450;-1;-1,51411;-1;-1,,,,,639.3467651656645,4849.041,0:t_wait:1154.2375733319568;t_drive:669.346765165661;fare:484,,0,0,15,62438.33546093503,63311.10224022132,484,0,,,,False
983,BasicRequest_no_show,1,61670,61670,44356;-1;-1,50834;-1;-1,,,,,964.454250193981,8031.169,0:t_wait:599.8590236893724;t_drive:994.4542501939795;fare:803,,0,0,14,62297.00530173624,63336.62789881956,803,0,,,,False
1023,BasicRequest_no_show,1,63370,63370,47813;-1;-1,49954;-1;-1,,,,,786.6858968749054,6052.576000000001,0:,,,,,,,,0,,,,False
997,BasicRequest_no_show,1,62160,62160,25382;-1;-1,13800;-1;-1,,,,,287.6623750954408,2681.201,0:t_wait:917.4963742580439;t_drive:317.6623750954386;fare:268,,0,0,7,63059.88935716207,63388.84268431652,268,0,,,,False
1003,BasicRequest_no_show,3,62640,62640,52790;-1;-1,51810;-1;-1,,,,,342.0713067034043,2334.3140000000003,0:t_wait:391.32983400818193;t_drive:372.0713067034012;fare:700,,0,0,12,63029.79205972992,63393.17211769502,700,0,,,,False
999,BasicRequest_no_show,1,62260,62260,21895;-1;-1,24103;-1;-1,,,,,429.28457681315206,3794.145,0:t_wait:803.3741341877103;t_drive:459.28457681315194;fare:379,,0,0,4,63001.57437214903,63420.676505437674,379,0,,,,False
989,BasicRequest_no_show,1,61910,61910,20060;-1;-1,15368;-1;-1,,,,,466.45830181841256,4065.5890000000004,0:t_wait:1198.1728097072555;t_drive:496.458301818413;fare:406,,0,0,17,63144.060039017204,63649.73775372902,406,0,,,,False
1011,BasicRequest_no_show,1,62930,62930,3161;-1;-1,41169;-1;-1,,,,,254.46560907403295,2042.8020000000001,0:t_wait:477.2805278979431;t_drive:284.4656090740318;fare:204,,0,0,11,63395.062816179874,63663.731678612814,204,0,,,,False
1005,BasicRequest_no_show,1,62670,62670,35259;-1;-1,39418;-1;-1,,,,,755.8331051232723,5611.4439999999995,0:t_wait:367.0341916075122;t_drive:785.8331051232744;fare:561,,0,0,5,63039.400379707644,63745.03896373458,561,0,,,,False
1007,BasicRequest_no_show,1,62740,62740,3064;-1;-1,32300;-1;-1,,,,,640.4665233909282,5125.392,0:t_wait:316.1702733561906;t_drive:670.4665233909254;fare:512,,0,0,10,63068.72538557014,63777.67865083792,512,0,,,,False
1024,BasicRequest_no_show,1,63430,63430,42522;-1;-1,34532;-1;-1,,,,,522.4380480712563,3875.744,0:t_wait:248.82172171798447;t_drive:552.4380480712571;fare:387,63870,0,,,,,387,0,,,,True
1002,BasicRequest_no_show,1,62630,62630,52580;-1;-1,54124;-1;-1,,,,,765.7048647410425,5658.597999999999,0:t_wait:527.0733876716477;t_drive:825.7048647410484;fare:565,,0,0,15,63159.907757989524,63904.683383626456,565,0,,,,False
1038,BasicRequest_no_show,1,63930,63930,50633;-1;-1,41791;-1;-1,,,,,349.65184263695494,2865.786,0:t_wait:321.61095077380014;t_drive:379.65184263695846;fare:286,63930,0,,,,,286,0,Cancelled Later,5.360182512896669,63930.431204269844,False
1012,BasicRequest_no_show,1,62930,62930,9434;-1;-1,9391;-1;-1,,,,,855.1416712064234,6788.175,0:t_wait:144.2415168279549;t_drive:885.1416712064238;fare:678,,0,0,18,63074.51530734234,63945.57893685748,678,0,,,,False
1029,BasicRequest_no_show,1,63680,63680,34074;-1;-1,36593;-1;-1,,,,,262.7505574399534,1668.7849999999999,0:t_wait:99.54630925859965;t_drive:292.7505574399547;fare:166,,0,0,12,63782.28928809473,64075.03984553468,166,0,,,,False
1008,BasicRequest_no_show,1,62780,62780,15672;-1;-1,29833;-1;-1,,,,,625.2297821888401,5678.066999999999,0:t_wait:1189.082388987059;t_drive:655.2297821888424;fare:567,64190,0,,,,,567,0,,,,True
998,BasicRequest_no_show,1,62240,62240,52063;-1;-1,42793;-1;-1,,,,,724.8717268875239,5133.306,0:t_wait:1174.6713956841777;t_drive:754.8717268875262;fare:513,,0,0,24,63454.051971337874,64237.58290870873,513,0,,,,False
1026,BasicRequest_no_show,2,63580,63580,11991;-1;-1,12151;-1;-1,,,,,363.79367690005756,3009.017,0:t_wait:216.57210742377356;t_drive:393.7936769000589;fare:601,,0,0,21,63868.60449310414,64262.39817000419,601,0,,,,False
1035,BasicRequest_no_show,1,63820,63820,28477;-1;-1,13797;-1;-1,,,,,244.47819685922977,1597.0929999999998,0:t_wait:232.91374187690235;t_drive:274.4781968592288;fare:159,,0,0,7,64052.9137418769,64327.39193873613,159,0,,,,False
1031,BasicRequest_no_show,1,63720,63720,29815;-1;-1,16448;-1;-1,,,,,290.22270571075444,2668.5339999999997,0:t_wait:303.796446832057;t_drive:320.22270571075205;fare:266,,0,0,4,64023.79644683206,64344.01915254282,266,0,,,,False
1018,BasicRequest_no_show,1,63200,63200,13159;-1;-1,12552;-1;-1,,,,,587.977451312654,5044.51,0:t_wait:541.4348969627245;t_drive:617.977451312654;fare:504,,0,0,13,63741.43489696272,64359.41234827538,504,0,,,,False
1022,BasicRequest_no_show,1,63340,63340,42522;-1;-1,34532;-1;-1,,,,,522.4380480712563,3875.744,0:t_wait:341.07235817424953;t_drive:552.4380480712571;fare:387,,0,0,1,63870,64406.07737202758,387,0,,,,False
1009,BasicRequest_no_show,1,62840,62840,44356;-1;-1,40242;-1;-1,,,,,618.2607218795777,5002.919000000002,0:t_wait:582.0440818751886;t_drive:648.2607218795747;fare:500,,0,0,1,63479.5242192231,64474.56979369801,500,0,,,,False
1048,BasicRequest_no_show,1,64500,64500,17906;-1;-1,26373;-1;-1,,,,,526.5411209080526,4018.371,0:,,,,,,,,0,,,,False
1030,BasicRequest_no_show,1,63720,63720,33828;-1;-1,957;-1;-1,,,,,429.46797893733435,3687.879,0:t_wait:342.57011425892415;t_drive:459.4679789373331;fare:368,,0,0,11,64062.57011425892,64522.03809319625,368,0,,,,False
1051,BasicRequest_no_show,1,64720,64720,24880;-1;-1,21640;-1;-1,,,,,190.34848221940172,1296.9,0:,,,,,,,,0,,,,False
1028,BasicRequest_no_show,1,63670,63670,35549;-1;-1,51702;-1;-1,,,,,304.0210683442825,1995.188,0:t_wait:508.4093178970579;t_drive:334.0210683442856;fare:199,,0,0,12,64459.350819917505,64785.93928574791,199,0,,,,False
1032,BasicRequest_no_show,1,63730,63730,35549;-1;-1,51702;-1;-1,,,,,304.0210683442825,1995.188,0:t_wait:727.766202165687;t_drive:334.0210683442856;fare:199,,0,0,12,64459.350819917505,64785.93928574791,199,0,,,,False
1021,BasicRequest_no_show,1,63330,63330,36842;-1;-1,51352;-1;-1,,,,,507.0857119399576,4721.308000000001,0:t_wait:934.3314204495982;t_drive:537.0857119399589;fare:472,,0,0,23,64264.33142044961,64801.71804814807,472,0,,,,False
1057,BasicRequest_no_show,1,65040,65040,36861;-1;-1,45747;-1;-1,,,,,244.921229262966,1896.7969999999998,0:t_wait:415.8043656261798;t_drive:274.92122926295997;fare:189,65040,0,,,,,189,0,Cancelled Later,6.93007276043633,65042.21800169769,False
1041,BasicRequest_no_show,1,64220,64220,962;-1;-1,2289;-1;-1,,,,,265.8882130449337,2266.574,0:t_wait:533.0400953186472;t_drive:295.8882130449347;fare:226,,0,0,11,64753.041709027246,65050.39329226974,226,0,,,,False
1036,BasicRequest_no_show,1,63910,63910,8644;-1;-1,12536;-1;-1,,,,,445.2216848359748,4218.182999999999,0:t_wait:626.1784427013554;t_drive:556.5397165498871;fare:421,,0,0,9,64540.26593575037,65130.73662882249,421,0,,,,False
1027,BasicRequest_no_show,1,63600,63600,2902;-1;-1,48161;-1;-1,,,,,812.2194129206409,5219.456,0:t_wait:720.6001788912836;t_drive:842.21941292064;fare:521,,0,0,6,64320.600178891276,65175.70329309344,521,0,,,,False
