from_node,to_node,distance,travel_time,highway,max_speed_mps,highway_group,peak_cv,offpeak_cv,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,from_lat,from_lon,from_h3_id,to_lat,to_lon,to_h3_id,mid_lat,mid_lon,mid_h3_id,same_origin_dest_hex
3937,3906,41.83545535,3.541717298,secondary,15.28876023,group_2,0.6,0.25,2.736353682,2.736353682,2.736353682,2.736353682,2.736353682,2.736353682,2.736353682,2.736353682,5.957808145,2.736353682,2.736353682,5.957808145,2.736353682,5.957808145,2.736353682,5.957808145,5.674102995,6.241513294,2.736353682,2.736353682,2.736353682,2.736353682,2.736353682,2.736353682,37.3784896,-122.0743476,872834772ffffff,37.3781932,-122.0746389,872834772ffffff,37.3783414,-122.07449324999999,872834772ffffff,True
2848,3907,99.20409098,8.398446774,secondary,15.28876023,group_2,0.6,0.25,6.488694275,6.488694275,6.488694275,6.488694275,6.488694275,6.488694275,6.488694275,6.488694275,14.12770427,6.488694275,6.488694275,14.12770427,6.488694275,14.12770427,6.488694275,14.12770427,13.45495645,14.80045209,6.488694275,6.488694275,6.488694275,6.488694275,6.488694275,6.488694275,37.3802813,-122.0729724,872834772ffffff,37.3795141,-122.0735453,872834772ffffff,37.3798977,-122.07325885,872834772ffffff,True
3909,3908,74.45656285,5.493724822,primary,16.87712414,group_2,0.6,0.25,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,9.605474475,4.41168544,9.605474475,4.41168544,9.605474475,9.148070929,10.06287802,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,4.41168544,37.3793791,-122.0708764,872834772ffffff,37.3796994,-122.0716164,872834772ffffff,37.37953925,-122.0712464,872834772ffffff,True
3456,3909,205.7758838,15.18302803,primary,16.87712414,group_2,0.6,0.25,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,26.54668607,12.1925917,26.54668607,12.1925917,26.54668607,25.28255816,27.81081397,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,12.1925917,37.3785363,-122.0688035,872834772ffffff,37.3793791,-122.0708764,872834772ffffff,37.3789577,-122.06983995,872834772ffffff,True
3911,3910,152.8202266,5.558637808,motorway,28.84098113,group_1,0.5,0.01,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,11.53679278,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,5.298718027,37.3834427,-122.0694907,872834772ffffff,37.3826327,-122.070885,872834772ffffff,37.3830377,-122.07018785,872834772ffffff,True
2581,3911,349.2713608,12.70429337,motorway,28.84098113,group_1,0.5,0.01,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,26.36739524,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,12.11024546,37.3851565,-122.0661794,872834772ffffff,37.3834427,-122.0694907,872834772ffffff,37.384299600000006,-122.06783505,872834772ffffff,True
3597,3912,152.2275611,7.595863478,trunk,21.02392057,group_2,0.6,0.25,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,15.76499603,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,7.240683802,37.3804759,-122.07302,872834772ffffff,37.3816182,-122.0720705,872834772ffffff,37.38104705,-122.07254524999999,872834772ffffff,True
3914,3913,253.6500631,21.47357566,secondary,15.28876023,group_2,0.6,0.25,16.59062339,16.59062339,16.59062339,16.59062339,16.59062339,16.59062339,16.59062339,16.59062339,36.12243249,16.59062339,16.59062339,36.12243249,16.59062339,36.12243249,16.59062339,36.12243249,34.40231666,37.84254833,16.59062339,16.59062339,16.59062339,16.59062339,16.59062339,16.59062339,37.378124,-122.0747004,872834772ffffff,37.3761733,-122.0761858,872834772ffffff,37.377148649999995,-122.0754431,872834772ffffff,True
3906,3914,9.420126146,0.797491588,secondary,15.28876023,group_2,0.6,0.25,0.616147157,0.616147157,0.616147157,0.616147157,0.616147157,0.616147157,0.616147157,0.616147157,1.341524881,0.616147157,0.616147157,1.341524881,0.616147157,1.341524881,0.616147157,1.341524881,1.277642744,1.405407019,0.616147157,0.616147157,0.616147157,0.616147157,0.616147157,0.616147157,37.3781932,-122.0746389,872834772ffffff,37.378124,-122.0747004,872834772ffffff,37.3781586,-122.07466965,872834772ffffff,True
3655,3915,13.34428007,1.129703673,secondary,15.28876023,group_2,0.6,0.25,0.872816361,0.872816361,0.872816361,0.872816361,0.872816361,0.872816361,0.872816361,0.872816361,1.900365607,0.872816361,0.872816361,1.900365607,0.872816361,1.900365607,0.872816361,1.900365607,1.809872007,1.990859208,0.872816361,0.872816361,0.872816361,0.872816361,0.872816361,0.872816361,37.373581,-122.0777343,872834772ffffff,37.3734611,-122.0777407,872834772ffffff,37.37352105,-122.07773750000001,872834772ffffff,True
83,3917,111.9045332,9.625048456,secondary,15.28876023,group_2,0.6,0.25,7.319398798,7.319398798,7.319398798,7.319398798,7.319398798,7.319398798,7.319398798,7.319398798,15.93638061,15.93638061,12.64792112,7.319398798,7.319398798,7.319398798,15.93638061,15.93638061,12.64792112,17.53001868,7.319398798,7.319398798,7.319398798,7.319398798,7.319398798,7.319398798,37.3521747,-122.0142388,872834701ffffff,37.3520992,-122.015496,872834701ffffff,37.35213695,-122.0148674,872834701ffffff,True
2830,3918,104.0386696,7.413724908,secondary,15.28876023,group_2,0.6,0.25,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,14.11066574,14.11066574,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,6.804912105,37.3522916,-122.0180335,87283472affffff,37.3522713,-122.016857,87283472affffff,37.35228145,-122.01744525000001,87283472affffff,True
2006,3919,79.39805702,6.717263763,tertiary,12.92855829,group_3,0.05,0.01,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,12.73458396,6.141292418,6.141292418,13.37131316,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,6.141292418,37.3453467,-122.0034922,872834701ffffff,37.3453843,-122.0043891,872834701ffffff,37.3453655,-122.00394065,872834701ffffff,True
3919,3920,93.08137033,7.874904492,tertiary,12.92855829,group_3,0.05,0.01,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,14.92923845,7.199671318,7.199671318,15.67570037,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,7.199671318,37.3453843,-122.0043891,872834701ffffff,37.3454184,-122.0054411,872834701ffffff,37.34540135,-122.0049151,872834701ffffff,True
1680,3921,73.43849453,5.934431469,tertiary,12.92855829,group_3,0.05,0.01,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,11.77873501,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,5.680331315,37.3516968,-121.9423772,872834702ffffff,37.3510919,-121.9420437,872834702ffffff,37.35139435,-121.94221045,872834702ffffff,True
2712,3924,93.98629467,7.26774811,secondary,15.28876023,group_2,0.6,0.25,6.147411121,6.147411121,6.147411121,6.147411121,6.147411121,6.147411121,6.147411121,10.62272642,6.147411121,6.147411121,6.147411121,6.147411121,6.147411121,12.7472717,6.147411121,6.147411121,13.38463529,14.72309881,6.147411121,6.147411121,6.147411121,6.147411121,6.147411121,6.147411121,37.3311597,-121.9502317,872834706ffffff,37.3303145,-121.9502233,872834706ffffff,37.3307371,-121.95022750000001,872834706ffffff,True
3476,3925,21.46890313,2.683573275,primary_link,11.96245926,group_2,0.6,0.25,1.794689759,1.794689759,1.794689759,1.794689759,1.794689759,1.794689759,1.794689759,1.794689759,1.794689759,3.721468685,3.907542119,3.907542119,3.907542119,3.907542119,3.907542119,3.907542119,3.907542119,4.298296331,3.907542119,1.794689759,1.794689759,1.794689759,1.794689759,1.794689759,37.3228333,-122.0365744,87283472effffff,37.3229764,-122.0364137,87283472effffff,37.32290485,-122.03649405,87283472effffff,True
425,3925,77.62080897,7.32828502,primary,16.87712414,group_2,0.6,0.25,4.599172721,4.599172721,4.599172721,4.599172721,4.599172721,4.599172721,4.599172721,10.01368678,10.01368678,10.01368678,10.01368678,10.01368678,10.01368678,10.01368678,10.01368678,10.01368678,10.01368678,11.01505546,9.536844554,4.599172721,4.599172721,4.599172721,4.599172721,4.599172721,37.3229772,-122.0372915,87283472effffff,37.3229764,-122.0364137,87283472effffff,37.3229768,-122.0368526,87283472effffff,True
3150,3926,36.63614335,4.264436088,primary_link,11.96245926,group_2,0.6,0.25,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,6.668122371,6.668122371,3.062592947,6.668122371,6.668122371,6.668122371,6.668122371,6.668122371,6.668122371,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,3.062592947,37.3228442,-122.0300477,87283472effffff,37.3229749,-122.0297012,87283472effffff,37.32290955,-122.02987445,87283472effffff,True
2670,3926,220.0593738,20.77610159,primary,16.87712414,group_2,0.6,0.25,13.03891421,13.03891421,13.03891421,13.03891421,13.03891421,13.03891421,13.03891421,27.0374925,28.38936713,28.38936713,28.38936713,28.38936713,28.38936713,28.38936713,28.38936713,28.38936713,28.38936713,31.22830384,28.38936713,13.03891421,13.03891421,13.03891421,13.03891421,13.03891421,37.3229718,-122.0321898,87283472effffff,37.3229749,-122.0297012,87283472effffff,37.32297335,-122.0309455,87283472effffff,True
694,3927,254.6087171,23.81682776,residential,11.2146809,group_3,0.05,0.01,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,49.43114052,22.70316198,22.70316198,22.70316198,22.70316198,22.70316198,37.3251689,-121.9717151,872834704ffffff,37.3249168,-121.9688978,872834704ffffff,37.32504285,-121.97030645,872834704ffffff,True
3516,3928,152.9652367,13.71863095,primary,16.87712414,group_2,0.6,0.25,9.063465756,9.063465756,9.063465756,9.063465756,9.063465756,9.063465756,9.063465756,9.063465756,19.73370272,19.73370272,19.73370272,18.79400259,19.73370272,13.05139069,19.73370272,19.73370272,19.73370272,21.70707299,19.73370272,9.063465756,9.063465756,9.063465756,9.063465756,9.063465756,37.3234353,-121.9697918,872834704ffffff,37.3245747,-121.9688225,872834704ffffff,37.324005,-121.96930714999999,872834704ffffff,True
3690,3929,444.5879308,46.33487879,secondary,15.28876023,group_2,0.6,0.25,29.07939716,29.07939716,29.07939716,29.07939716,29.07939716,29.07939716,29.07939716,63.31398984,63.31398984,63.31398984,63.31398984,60.29903794,63.31398984,63.31398984,63.31398984,63.31398984,63.31398984,69.64538882,63.31398984,29.07939716,29.07939716,29.07939716,29.07939716,29.07939716,37.3377616,-122.0013142,872834705ffffff,37.3378824,-121.9962953,872834705ffffff,37.337822,-121.99880475,872834705ffffff,True
45,3931,236.9995999,12.9161374,motorway,28.84098113,group_1,0.5,0.01,8.21745969,8.21745969,8.21745969,8.21745969,8.21745969,8.21745969,8.21745969,17.03972441,17.03972441,17.89171063,17.03972441,17.03972441,17.89171063,17.03972441,17.89171063,17.89171063,17.89171063,19.6808817,17.03972441,8.21745969,8.21745969,8.21745969,8.21745969,8.21745969,37.3339155,-122.064263,872834729ffffff,37.3330439,-122.0618168,872834728ffffff,37.3334797,-122.0630399,872834729ffffff,False
3801,3932,39.18228347,3.40906499,secondary_link,12.00770233,group_2,0.6,0.25,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,6.766355527,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,3.263095837,37.3007468,-122.0410385,87283472cffffff,37.3005334,-122.0413519,87283472cffffff,37.300640099999995,-122.0411952,87283472cffffff,True
3948,3933,40.25268246,3.874226038,residential,11.2146809,group_3,0.05,0.01,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,6.202283945,3.58928469,3.58928469,3.58928469,7.814877771,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,3.58928469,37.3266604,-121.9717276,872834704ffffff,37.3262984,-121.9717268,872834704ffffff,37.3264794,-121.9717272,872834704ffffff,True
694,3933,125.6019253,12.35177113,residential,11.2146809,group_3,0.05,0.01,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,23.2238576,11.199777,11.199777,11.199777,11.199777,11.199777,26.82355552,11.199777,11.199777,11.199777,11.199777,11.199777,11.199777,37.3251689,-121.9717151,872834704ffffff,37.3262984,-121.9717268,872834704ffffff,37.325733650000004,-121.97172094999999,872834704ffffff,True
3979,3934,81.4166904,7.624139146,primary,16.87712414,group_2,0.6,0.25,4.824085532,4.824085532,4.824085532,4.824085532,4.824085532,4.824085532,4.824085532,10.00322376,10.50338495,10.00322376,10.00322376,10.50338495,10.50338495,10.50338495,10.00322376,10.50338495,10.50338495,11.55372344,10.50338495,4.824085532,4.824085532,4.824085532,4.824085532,4.824085532,37.3219211,-121.9708911,872834704ffffff,37.3213115,-121.9714011,872834704ffffff,37.3216163,-121.9711461,872834704ffffff,True
1611,3935,211.8623798,21.84080554,secondary,15.28876023,group_2,0.6,0.25,13.85739436,13.85739436,13.85739436,13.85739436,13.85739436,13.85739436,13.85739436,28.73469294,28.73469294,30.17142759,28.73469294,28.73469294,28.73469294,30.17142759,30.17142759,30.17142759,30.17142759,33.18857035,30.17142759,13.85739436,13.85739436,13.85739436,13.85739436,13.85739436,37.3322825,-122.005834,872834705ffffff,37.3303791,-122.005862,872834705ffffff,37.3313308,-122.00584799999999,872834705ffffff,True
2563,3936,212.9301521,19.47986826,primary,16.87712414,group_2,0.6,0.25,12.61649499,12.61649499,12.61649499,12.61649499,12.61649499,12.61649499,12.61649499,21.80130334,26.161564,26.161564,27.4696422,26.161564,26.161564,26.161564,26.161564,26.161564,27.4696422,28.7777204,27.4696422,12.61649499,12.61649499,12.61649499,12.61649499,12.61649499,37.3650123,-122.0287593,87283470cffffff,37.3636318,-122.0270897,87283470cffffff,37.36432205,-122.02792450000001,87283470cffffff,True
3944,3937,107.508867,9.101514748,secondary,15.28876023,group_2,0.6,0.25,7.031889137,7.031889137,7.031889137,7.031889137,7.031889137,7.031889137,7.031889137,7.031889137,15.31039158,7.031889137,7.031889137,15.31039158,7.031889137,15.31039158,7.031889137,15.31039158,14.58132531,16.03945785,7.031889137,7.031889137,7.031889137,7.031889137,7.031889137,7.031889137,37.3793066,-122.0736971,872834772ffffff,37.3784896,-122.0743476,872834772ffffff,37.3788981,-122.07402235,872834772ffffff,True
155,3938,853.8568224,44.12825105,motorway,28.84098113,group_1,0.5,0.01,29.60567876,29.60567876,29.60567876,29.60567876,29.60567876,29.60567876,29.60567876,64.45985225,64.45985225,64.45985225,64.45985225,61.39033547,64.45985225,64.45985225,29.60567876,64.45985225,64.45985225,67.52936902,29.60567876,29.60567876,29.60567876,29.60567876,29.60567876,29.60567876,37.3356815,-121.9348918,872834733ffffff,37.3410809,-121.9280294,872834715ffffff,37.3383812,-121.93146060000001,872834715ffffff,False
3065,3939,375.7782865,14.88538667,motorway,28.84098113,group_1,0.5,0.01,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,28.36847138,27.01759179,13.02931703,18.76221652,22.51465982,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,13.02931703,37.3986929,-122.0270752,87283470bffffff,37.3996109,-122.0311692,87283470bffffff,37.3991519,-122.02912219999999,87283470bffffff,True
51,3941,20.9232291,1.502799247,secondary,15.28876023,group_2,0.6,0.25,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,2.979687533,1.368536676,1.368536676,1.368536676,1.368536676,2.979687533,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,1.368536676,37.3455705,-122.0779191,872834729ffffff,37.3457398,-122.0778158,872834729ffffff,37.34565515,-122.07786745,872834729ffffff,True
439,3942,176.3037272,21.36935817,tertiary,12.92855829,group_3,0.05,0.01,13.63676624,13.63676624,13.63676624,13.63676624,13.63676624,13.63676624,13.63676624,29.69105839,28.27719847,29.69105839,28.27719847,28.27719847,29.69105839,29.69105839,29.69105839,29.69105839,29.69105839,28.27719847,28.27719847,13.63676624,13.63676624,13.63676624,13.63676624,13.63676624,37.321985,-122.0740116,87283472dffffff,37.3220538,-122.075997,87283472dffffff,37.3220194,-122.0750043,87283472dffffff,True
3817,3943,11.59611889,1.352886695,tertiary,12.92855829,group_3,0.05,0.01,0.896938284,0.896938284,0.896938284,0.896938284,0.896938284,0.896938284,0.896938284,0.896938284,1.859891226,1.952885787,1.859891226,1.549909355,1.859891226,1.859891226,1.952885787,1.952885787,1.952885787,2.148174366,1.859891226,0.896938284,0.896938284,0.896938284,0.896938284,0.896938284,37.3221544,-122.07607,87283472dffffff,37.322137,-122.0759407,87283472dffffff,37.3221457,-122.07600535,87283472dffffff,True
3907,3944,26.68837316,2.259391515,secondary,15.28876023,group_2,0.6,0.25,1.745620492,1.745620492,1.745620492,1.745620492,1.745620492,1.745620492,1.745620492,1.745620492,3.800704585,1.745620492,1.745620492,3.800704585,1.745620492,3.800704585,1.745620492,3.800704585,3.619718653,3.981690518,1.745620492,1.745620492,1.745620492,1.745620492,1.745620492,1.745620492,37.3795141,-122.0735453,872834772ffffff,37.3793066,-122.0736971,872834772ffffff,37.37941035,-122.0736212,872834772ffffff,True
3575,3945,33.64599124,3.050063656,primary,16.87712414,group_2,0.6,0.25,1.993585575,1.993585575,1.993585575,1.993585575,1.993585575,1.993585575,1.993585575,3.444915873,1.993585575,4.340594001,4.340594001,4.340594001,4.340594001,4.340594001,4.340594001,4.340594001,4.340594001,4.774653401,4.340594001,1.993585575,1.993585575,1.993585575,1.993585575,1.993585575,37.322975,-121.9937277,872834705ffffff,37.3229752,-121.9941082,872834705ffffff,37.3229751,-121.99391795,872834705ffffff,True
3594,3945,27.55831054,2.592878984,primary_link,11.96245926,group_2,0.6,0.25,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,3.317375325,2.303732864,5.015871491,2.303732864,2.303732864,5.51745864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,2.303732864,37.3231176,-121.99388,872834705ffffff,37.3229752,-121.9941082,872834705ffffff,37.3230464,-121.99399410000001,872834705ffffff,True
3519,3946,17.42441697,1.585498435,primary,16.87712414,group_2,0.6,0.25,1.032428086,1.032428086,1.032428086,1.032428086,1.032428086,1.032428086,1.032428086,1.032428086,2.140842878,2.247885022,2.247885022,2.140842878,2.247885022,2.140842878,2.247885022,2.247885022,2.247885022,2.472673524,2.247885022,1.032428086,1.032428086,1.032428086,1.032428086,1.032428086,37.3232368,-121.9749885,872834704ffffff,37.3231718,-121.9748092,872834704ffffff,37.3232043,-121.97489884999999,872834704ffffff,True
3618,3947,74.61623497,6.311239398,primary,16.87712414,group_2,0.6,0.25,4.421146301,4.421146301,4.421146301,4.421146301,4.421146301,4.421146301,4.421146301,4.421146301,9.626073418,9.626073418,9.167688969,9.626073418,7.639740808,9.626073418,9.626073418,4.421146301,4.421146301,10.58868076,9.626073418,4.421146301,4.421146301,4.421146301,4.421146301,4.421146301,37.3232763,-121.9606475,872834704ffffff,37.3233516,-121.959826,872834704ffffff,37.32331395,-121.96023675,872834704ffffff,True
1080,3948,156.7353608,15.71059893,residential,11.2146809,group_3,0.05,0.01,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,28.9804451,24.15037091,13.97590909,13.97590909,13.97590909,30.42946735,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,13.97590909,37.3267388,-121.9734625,872834704ffffff,37.3266604,-121.9717276,872834704ffffff,37.3266996,-121.97259505,872834704ffffff,True
2062,3949,146.0692226,15.22330962,secondary,15.28876023,group_2,0.6,0.25,9.554026642,9.554026642,9.554026642,9.554026642,9.554026642,9.554026642,9.554026642,19.81122965,20.80179113,20.80179113,20.80179113,20.80179113,20.80179113,20.80179113,20.80179113,20.80179113,20.80179113,22.88197024,20.80179113,9.554026642,9.554026642,9.554026642,9.554026642,9.554026642,37.3249784,-121.950101,872834731ffffff,37.3236653,-121.9500542,872834731ffffff,37.324321850000004,-121.9500776,872834731ffffff,True
3047,3950,32.70868527,2.679892133,primary,16.87712414,group_2,0.6,0.25,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,4.219674257,3.348947823,4.219674257,4.219674257,4.219674257,4.219674257,4.641641683,4.219674257,1.938048509,1.938048509,1.938048509,1.938048509,1.938048509,37.3234154,-121.95005,872834731ffffff,37.3234289,-121.9496805,872834731ffffff,37.32342215,-121.94986525,872834731ffffff,True
2888,3951,44.51048069,4.072924737,primary,16.87712414,group_2,0.6,0.25,2.637326141,2.637326141,2.637326141,2.637326141,2.637326141,2.637326141,2.637326141,2.637326141,5.468759487,5.742197461,5.742197461,5.742197461,5.742197461,5.742197461,5.742197461,5.742197461,5.742197461,6.316417207,5.742197461,2.637326141,2.637326141,2.637326141,2.637326141,2.637326141,37.323284,-121.9491716,872834731ffffff,37.3232687,-121.9496746,872834731ffffff,37.32327635,-121.94942309999999,872834731ffffff,True
398,3952,28.35909231,2.677420065,primary,16.87712414,group_2,0.6,0.25,1.680327292,1.680327292,1.680327292,1.680327292,1.680327292,1.680327292,1.680327292,3.484326673,3.658543007,3.658543007,3.658543007,3.658543007,3.658543007,3.658543007,3.658543007,3.658543007,3.658543007,4.024397308,3.658543007,1.680327292,1.680327292,1.680327292,1.680327292,1.680327292,37.3232597,-121.9500581,872834731ffffff,37.3230047,-121.9500546,872834731ffffff,37.3231322,-121.95005635000001,872834731ffffff,True
116,3954,176.0193976,16.39755367,residential,11.2146809,group_3,0.05,0.01,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,32.54607297,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,15.69544414,37.3273698,-121.9525201,872834706ffffff,37.3273656,-121.9505294,872834706ffffff,37.327367699999996,-121.95152475,872834706ffffff,True
3318,3955,11.2774224,0.626943863,motorway_link,19.67495814,group_1,0.5,0.01,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,1.247987725,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,1.188559738,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,0.573186602,37.4088928,-122.0657574,872834754ffffff,37.4088424,-122.0656466,872834754ffffff,37.408867599999994,-122.06570199999999,872834754ffffff,True
3498,3956,32.94712187,2.568517939,secondary,15.28876023,group_2,0.6,0.25,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,4.692016124,2.154989769,2.154989769,4.692016124,2.154989769,2.154989769,4.692016124,2.154989769,4.468586785,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,2.154989769,37.3521894,-122.0777444,872834776ffffff,37.3518931,-122.0777446,872834776ffffff,37.35204125,-122.0777445,872834776ffffff,True
3958,3957,7.339296871,0.539646205,primary,16.87712414,group_2,0.6,0.25,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.946826258,0.434866557,0.434866557,0.946826258,0.946826258,0.946826258,0.901739293,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,0.434866557,37.3234435,-121.945896,872834731ffffff,37.3234436,-121.945813,872834731ffffff,37.32344355,-121.9458545,872834731ffffff,True
2893,3958,162.5918123,12.42767643,primary,16.87712414,group_2,0.6,0.25,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,20.97560568,9.633857695,9.633857695,20.97560568,20.97560568,20.97560568,19.97676732,20.97560568,9.633857695,9.633857695,9.633857695,9.633857695,9.633857695,37.32345,-121.9477347,872834731ffffff,37.3234435,-121.945896,872834731ffffff,37.32344675,-121.94681535000001,872834731ffffff,True
3697,3959,79.704807,7.312178647,primary,16.87712414,group_2,0.6,0.25,4.722653358,4.722653358,4.722653358,4.722653358,4.722653358,4.722653358,4.722653358,9.792894002,9.792894002,8.160745002,9.792894002,9.792894002,9.792894002,10.2825387,10.2825387,10.2825387,9.792894002,10.7721834,10.2825387,4.722653358,4.722653358,4.722653358,4.722653358,4.722653358,37.2975619,-122.0323664,872834721ffffff,37.2982787,-122.0323661,872834721ffffff,37.2979203,-122.03236625,872834721ffffff,True
569,3960,221.4809851,29.01025937,residential,11.2146809,group_3,0.05,0.01,19.74920081,19.74920081,19.74920081,19.74920081,19.74920081,19.74920081,19.74920081,19.74920081,40.9519428,40.9519428,42.99953994,19.74920081,42.99953994,40.9519428,40.9519428,42.99953994,42.99953994,40.9519428,42.99953994,19.74920081,19.74920081,19.74920081,19.74920081,19.74920081,37.2983005,-122.0350578,872834721ffffff,37.2983614,-122.0325628,872834721ffffff,37.29833095,-122.0338103,872834721ffffff,True
3959,3960,19.68509438,2.033991215,residential,11.2146809,group_3,0.05,0.01,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,3.033153006,3.821772787,3.033153006,1.755296878,3.821772787,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,1.755296878,37.2982787,-122.0323661,872834721ffffff,37.2983614,-122.0325628,872834721ffffff,37.29832005,-122.03246444999999,872834721ffffff,True
3000,3961,124.7948149,11.41933048,primary,16.87712414,group_2,0.6,0.25,7.394317532,7.394317532,7.394317532,7.394317532,7.394317532,7.394317532,7.394317532,7.394317532,16.09949968,16.09949968,16.09949968,16.09949968,15.33285684,16.09949968,16.09949968,16.09949968,16.09949968,17.70944964,16.09949968,7.394317532,7.394317532,7.394317532,7.394317532,7.394317532,37.320151,-121.972546,872834704ffffff,37.3210837,-121.9717614,872834704ffffff,37.320617350000006,-121.9721537,872834704ffffff,True
