request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,rider_declined,decision_time,chosen_operator_id,operator_id,vehicle_id,vehicle_id_cancelled_rq,pickup_time,dropoff_time,fare,modal_state,initial_expected_wait_time,last_wait_time,diffusion_cancelled,diffusion_decision_time,max_diff_dec_time_reached,last_diffusion_state_value,no_show_stat,diffusion_state_values
92,BasicRequest_no_show,1,36600,36600,1503;-1;-1,427;-1;-1,,,,,517.0955513094973,2923.1668717800003,0:t_wait:538.2199071041905;t_drive:817.0955513094959;fare:292,False,,0,0,6,,36915.490451381775,37339.191726061465,292,0,,538.2199071041905,False,36610.750000000626,False,81.1674103903957,False,[]
105,BasicRequest_no_show,1,37380,37380,2001;-1;-1,802;-1;-1,,,,,719.9904655261412,5131.0363280169995,0:t_wait:1408.747436341233;t_drive:1019.9904655261416;fare:513,True,,,,,,,,,0,,,False,,False,,False,[]
106,BasicRequest_no_show,1,37380,37380,1028;-1;-1,1827;-1;-1,,,,,1646.905770073166,15497.66672732,0:t_wait:1338.1201755032962;t_drive:1946.9057700731646;fare:1549,True,,,,,,,,,0,,,False,,False,,False,[]
84,BasicRequest_no_show,1,36000,36000,2224;-1;-1,3562;-1;-1,,,,,368.1916640604872,2217.33779871,0:t_wait:1063.6447957520868;t_drive:668.1916640604904;fare:221,False,,0,0,3,,36791.6644615916,37407.37624726812,221,0,,1063.6447957520868,False,36030,True,11.076372322055827,False,[]
67,BasicRequest_no_show,1,34740,34740,189;-1;-1,3044;-1;-1,,,,,971.6891473143185,8713.977922989001,0:t_wait:865.3355275491267;t_drive:1271.6891473143187;fare:871,False,,0,0,9,,36077.133893136466,37486.32589166942,871,0,,865.3355275491267,False,34747.40000000043,False,80.05801817512952,False,[]
78,BasicRequest_no_show,1,35520,35520,2944;-1;-1,2858;-1;-1,,,,,855.6227706790523,7190.1023764619995,0:t_wait:905.6720498051945;t_drive:1155.6227706790523;fare:719,False,,0,0,4,,36445.95939862395,37658.7610498707,719,0,,905.6720498051945,False,35550,True,34.92715837843771,False,[]
108,BasicRequest_no_show,1,37860,37860,637;-1;-1,1454;-1;-1,,,,,202.85828005512593,1824.33764978,0:t_wait:1380.1723967136932;t_drive:502.85828005512303;fare:182,True,,,,,,,,,0,,,False,,False,,False,[]
94,BasicRequest_no_show,1,36780,36780,748;-1;-1,427;-1;-1,,,,,395.4198540802796,2012.17251562,0:t_wait:691.9827178870546;t_drive:695.4198540802827;fare:201,False,,0,0,0,,37467.29550666372,37894.638049764675,201,0,,691.9827178870546,False,36788.5500000005,False,81.69010272370603,False,[]
82,BasicRequest_no_show,1,35760,35760,3672;-1;-1,2846;-1;-1,,,,,1157.9561211925447,8068.083367932,0:t_wait:1049.8199540833448;t_drive:1457.9561211925466;fare:806,False,,0,0,11,,36766.86253865489,38132.58008849799,806,0,,1049.8199540833448,False,35790,True,-5.076726260717173,False,[]
96,BasicRequest_no_show,1,36840,36840,3315;-1;-1,1587;-1;-1,,,,,905.6360273304546,7766.060845546999,0:t_wait:511.80843416515563;t_drive:1205.6360273304526;fare:776,False,,0,0,8,,37110.87370990862,38272.5506680797,776,0,,511.80843416515563,False,36846.450000000375,False,84.35173597322179,False,[]
77,BasicRequest_no_show,1,35460,35460,1693;-1;-1,3562;-1;-1,,,,,1200.5191527422462,9494.50214922,0:t_wait:1123.8526350993707;t_drive:1500.519152742243;fare:949,False,,0,0,2,,36700.887515425755,38355.98154271659,949,0,,1123.8526350993707,False,35490,True,12.724770837246545,False,[]
95,BasicRequest_no_show,1,36840,36840,2823;-1;-1,3266;-1;-1,,,,,893.9701319638466,7961.92957344,0:t_wait:619.4398846299082;t_drive:1193.970131963848;fare:796,False,,0,0,7,,37220.70809641797,38540.57167238361,796,0,,619.4398846299082,False,36844.50000000026,False,81.398100081444,False,[]
93,BasicRequest_no_show,1,36720,36720,1786;-1;-1,427;-1;-1,,,,,451.7148661032868,3930.19405344,0:t_wait:1167.0280615891752;t_drive:751.7148661032843;fare:393,False,,0,0,10,,37825.72317174706,38587.91470684806,393,0,,1167.0280615891752,False,36750,True,-0.9835261661661293,False,[]
101,BasicRequest_no_show,1,37080,37080,1802;-1;-1,2122;-1;-1,,,,,632.948355559901,4501.09819023,0:t_wait:1096.6107280786746;t_drive:932.9483555598999;fare:450,False,,0,0,6,,37881.16817718902,38605.65420038412,450,0,,1096.6107280786746,False,37110,True,-3.1623755323654272,False,[]
103,BasicRequest_no_show,1,37260,37260,427;-1;-1,3691;-1;-1,,,,,900.6650161467262,6225.924572792999,0:t_wait:506.8500032477823;t_drive:1200.665016146726;fare:622,False,,0,0,3,,37516.90757333461,38640.10625731198,622,0,,506.8500032477823,False,37268.850000000515,False,82.33242355015597,False,[]
102,BasicRequest_no_show,1,37140,37140,1923;-1;-1,3562;-1;-1,,,,,711.7534916431509,5094.362678785999,0:t_wait:897.4411307651899;t_drive:1011.7534916431541;fare:509,False,,0.0,0.0,4.0,,37926.53869061525,38939.35954098318,509.0,0,,897.4411307651899,False,37159.30000000112,False,81.88070973702985,False,[]
111,BasicRequest_no_show,1,38160,38160,731;-1;-1,3562;-1;-1,,,,,577.6980051288988,4529.234563302,0:t_wait:69.98034110146546;t_drive:877.6980051288992;fare:452,False,,0.0,0.0,4.0,,38228.65550405075,38939.35954098318,452.0,0,,69.98034110146546,False,38165.2000000003,False,81.91110791516934,False,[]
117,BasicRequest_no_show,1,38940,38940,1941;-1;-1,3562;-1;-1,,,,,516.0355194322117,3956.6954285229995,0:t_wait:838.2638621282458;t_drive:816.035519432211;fare:395,True,,,,,,,,,0,,,False,,False,,False,[]
98,BasicRequest_no_show,1,36900,36900,3537;-1;-1,3562;-1;-1,,,,,1128.6440362141884,7886.412256525999,0:t_wait:559.3837245785835;t_drive:1428.6440362141875;fare:788,False,,0,0,1,,37463.38355524092,38992.85466511825,788,0,,559.3837245785835,False,36906.8500000004,False,80.83004653720197,False,[]
107,BasicRequest_no_show,1,37500,37500,301;-1;-1,3807;-1;-1,,,,,689.1404855443486,7989.168935186999,0:t_wait:852.4732003262616;t_drive:989.140485544347;fare:798,False,,0,0,9,,38112.41804407665,39101.21966888662,798,0,,852.4732003262616,False,37515.60000000091,False,80.16323904461645,False,[]
118,BasicRequest_no_show,2,39120,39120,694;-1;-1,1587;-1;-1,,,,,1048.0233505563256,11364.482977519998,0:t_wait:930.9449633749973;t_drive:1348.0233505563228;fare:2272,True,,,,,,,,,0,,,False,,False,,False,[]
109,BasicRequest_no_show,1,37980,37980,2131;-1;-1,3562;-1;-1,,,,,399.70669507198795,2741.872916071,0:t_wait:462.0718766639329;t_drive:699.7066950719891;fare:274,False,,0,0,0,,38442.07187666393,39148.958506947645,274,0,,462.0718766639329,False,37988.000000000466,False,81.20634531481889,False,[]
114,BasicRequest_no_show,1,38640,38640,3931;-1;-1,427;-1;-1,,,,,288.203605358933,2327.751123,0:t_wait:304.2233874176527;t_drive:588.2036053589327;fare:232,False,,0,0,10,,38944.22338741765,39284.09972480621,232,0,,304.2233874176527,False,38642.95000000017,False,81.17029225259847,False,[]
112,BasicRequest_no_show,1,38400,38400,598;-1;-1,524;-1;-1,,,,,488.58553310567305,3904.8667066599996,0:t_wait:583.4443391910536;t_drive:788.5855331056737;fare:390,False,,0,0,6,,38751.85059377641,39368.75484456039,390,0,,583.4443391910536,False,38406.600000000384,False,81.39685630402252,False,[]
113,BasicRequest_no_show,1,38580,38580,824;-1;-1,3562;-1;-1,,,,,347.39330173408666,3216.9970091229998,0:t_wait:600.8365725193435;t_drive:647.3933017340896;fare:321,False,,0,0,7,,39210.6018151658,39760.22520174852,321,0,,600.8365725193435,False,38586.9000000004,False,80.11668925572972,False,[]
110,BasicRequest_no_show,1,38100,38100,664;-1;-1,2220;-1;-1,,,,,631.1435094425675,4332.285750141001,0:t_wait:838.1790259533009;t_drive:931.1435094425688;fare:433,False,,0,0,2,,38853.4190884306,40089.295846038855,433,0,,838.1790259533009,False,38130,True,53.142859032606594,False,[]
120,BasicRequest_no_show,1,39360,39360,3572;-1;-1,2404;-1;-1,,,,,543.5817485439717,3295.802416511,0:t_wait:242.66760038216307;t_drive:843.5817485439693;fare:329,False,,0,0,10,,39602.667600382185,40407.6067113435,329,0,,242.66760038216307,False,39368.70000000051,False,80.84364203478685,False,[]
115,BasicRequest_no_show,2,38820,38820,3526;-1;-1,1014;-1;-1,,,,,1130.8923627118916,9540.582478284,0:t_wait:151.55335980782547;t_drive:1430.892362711893;fare:1908,False,,0,0,3,,38971.55335980782,40662.36239972986,1908,0,,151.55335980782547,False,38826.600000000384,False,81.13165235370613,False,[]
116,BasicRequest_no_show,1,38820,38820,414;-1;-1,427;-1;-1,,,,,820.7499010426421,5574.90326997,0:t_wait:925.5622858351053;t_drive:1120.74990104264;fare:557,False,,0,0,9,,39630.27700854338,40680.85024383263,557,0,,925.5622858351053,False,38850,True,48.81600496789734,False,[]
131,BasicRequest_no_show,1,40800,40800,2863;-1;-1,3562;-1;-1,,,,,509.6509203445703,4024.3235907119997,0:t_wait:1299.9856935286298;t_drive:809.6509203445676;fare:402,True,,,,,,,,,0,,,False,,False,,False,[]
133,BasicRequest_no_show,3,40860,40860,2378;-1;-1,1429;-1;-1,,,,,1499.1358147019432,13754.896049519999,0:t_wait:1000.5608870722353;t_drive:1799.1358147019419;fare:4126,True,,,,,,,,,0,,,False,,False,,False,[]
134,BasicRequest_no_show,1,40920,40920,1762;-1;-1,427;-1;-1,,,,,216.10067407493693,1526.979262979,0:t_wait:1230.2019890520241;t_drive:516.1006740749363;fare:152,True,,,,,,,,,0,,,False,,False,,False,[]
135,BasicRequest_no_show,1,40920,40920,2122;-1;-1,1235;-1;-1,,,,,602.8713448005749,4729.688081743,0:t_wait:1112.2008299823647;t_drive:902.8713448005728;fare:472,True,,,,,,,,,0,,,False,,False,,False,[]
136,BasicRequest_no_show,1,40920,40920,259;-1;-1,1983;-1;-1,,,,,364.6818175528062,2407.39384353,0:t_wait:1173.2984438247659;t_drive:664.6818175528097;fare:240,True,,,,,,,,,0,,,False,,False,,False,[]
137,BasicRequest_no_show,1,41040,41040,328;-1;-1,1123;-1;-1,,,,,386.43404693985804,2216.74896592,0:t_wait:970.7246181777809;t_drive:686.4340469398594;fare:221,True,,,,,,,,,0,,,False,,False,,False,[]
139,BasicRequest_no_show,4,41100,41100,2220;-1;-1,1815;-1;-1,,,,,384.3083089516657,2742.3706404600002,0:t_wait:1181.6228117452847;t_drive:684.3083089516658;fare:1096,True,,,,,,,,,0,,,False,,False,,False,[]
138,BasicRequest_no_show,1,41100,41100,527;-1;-1,3474;-1;-1,,,,,507.459610006301,3742.88487616,0:t_wait:1403.7073572998634;t_drive:807.459610006299;fare:374,False,41110,0,,,,,,374,0,,1403.7073572998634,True,41114.80000000086,False,-81.97147155513937,False,[]
142,BasicRequest_no_show,1,41280,41280,439;-1;-1,460;-1;-1,,,,,1153.8819686600525,11296.02532153,0:t_wait:1073.1128253333372;t_drive:1453.8819686600546;fare:1129,True,,,,,,,,,0,,,False,,False,,False,[]
140,BasicRequest_no_show,2,41280,41280,2405;-1;-1,2893;-1;-1,,,,,1536.1245530182302,14043.251163247998,0:t_wait:848.1621162421943;t_drive:1836.1245530182277;fare:2808,False,41310,0,,,,,,2808,0,,1164.8772846171269,True,41310,True,-24.83980893412129,False,[]
122,BasicRequest_no_show,1,39600,39600,1517;-1;-1,2846;-1;-1,,,,,892.519548389083,7387.911679241999,0:t_wait:153.1143979412227;t_drive:1192.5195483890857;fare:738,False,,0,0,4,,39767.91994985361,41345.70856525906,738,0,,153.1143979412227,False,39605.85000000034,False,84.91936044223756,False,[]
130,BasicRequest_no_show,1,40740,40740,213;-1;-1,427;-1;-1,,,,,298.7272450977578,2470.89911103,0:t_wait:306.5523018924505;t_drive:598.7272450977543;fare:247,False,,0,0,3,,41101.462233183,41447.33296584164,247,0,,306.5523018924505,False,40745.2000000003,False,81.50824243057419,False,[]
129,BasicRequest_no_show,1,40620,40620,2316;-1;-1,3562;-1;-1,,,,,279.26098494961474,2114.364264271,0:t_wait:709.4039168415402;t_drive:579.2609849496148;fare:211,False,,0,0,9,,41159.86852022342,41467.62762979398,211,0,,709.4039168415402,False,40629.45000000055,False,85.6166660358044,False,[]
144,BasicRequest_no_show,1,41580,41580,2589;-1;-1,619;-1;-1,,,,,309.5466059288269,2246.99857258,0:t_wait:947.2165805678887;t_drive:609.5466059288301;fare:224,True,,,,,,,,,0,,,False,,False,,False,[]
123,BasicRequest_no_show,1,39780,39780,325;-1;-1,3971;-1;-1,,,,,421.8454373635956,4177.3213172099995,0:t_wait:877.5138576375466;t_drive:721.8454373635977;fare:417,False,,0,0,6,,40870.56426824785,41597.25035747568,417,0,,877.5138576375466,False,39795.80000000092,False,80.15142224277974,False,[]
145,BasicRequest_no_show,1,41580,41580,1454;-1;-1,3634;-1;-1,,,,,277.58029228393883,1885.42749483,0:t_wait:1259.99562510947;t_drive:577.5802922839357;fare:188,False,41610,0,,,,,,188,0,,1259.99562510947,True,41610,True,-16.60276005611834,False,[]
147,BasicRequest_no_show,1,41640,41640,3997;-1;-1,735;-1;-1,,,,,575.6471798324054,3046.83903479,0:t_wait:1246.0003432301528;t_drive:875.6471798324055;fare:304,False,41670,0,,,,,,304,0,,1246.0003432301528,True,41670,True,-37.212276190245596,False,[]
125,BasicRequest_no_show,1,39900,39900,137;-1;-1,1587;-1;-1,,,,,815.4906834057956,6493.757362486999,0:t_wait:679.6435622608551;t_drive:1115.4906834057983;fare:649,False,,0,0,8,,40806.01957583875,41743.02249392312,649,0,,679.6435622608551,False,39909.80000000057,False,81.49933689691974,False,[]
119,BasicRequest_no_show,2,39180,39180,3948;-1;-1,1587;-1;-1,,,,,1014.4062022545468,11198.628369759997,0:t_wait:964.5621116767725;t_drive:1314.4062022545477;fare:2239,False,,0,0,0,,40379.20334872972,41924.22648794013,2239,0,,964.5621116767725,False,39210,True,25.00429266705955,False,[]
128,BasicRequest_no_show,1,40620,40620,1610;-1;-1,2347;-1;-1,,,,,457.26584782161893,3887.55630921,0:t_wait:767.6911518347551;t_drive:757.2658478216181;fare:388,False,,0,0,10,,41601.59526965915,42063.895185256784,388,0,,767.6911518347551,False,40632.35000000072,False,80.02540465134952,False,[]
132,BasicRequest_no_show,1,40860,40860,4068;-1;-1,3266;-1;-1,,,,,444.3545531178341,3739.31000905,0:t_wait:1233.243663434907;t_drive:744.3545531178315;fare:373,False,42120.0,0,,,,,,373,0,,,False,,False,,True,[]
124,BasicRequest_no_show,1,39840,39840,3691;-1;-1,1227;-1;-1,,,,,899.5264757897509,8226.524206760001,0:t_wait:894.3010570046899;t_drive:1199.526475789753;fare:822,False,,0,0.0,7.0,,40916.90137224843,42116.11849763149,822,0,,894.3010570046899,False,39862.15000000129,False,80.289230710721,False,[]
127,BasicRequest_no_show,1,40620,40620,2426;-1;-1,437;-1;-1,,,,,835.3422711096459,5647.189764892,0:t_wait:596.6002560116758;t_drive:1135.3422711096428;fare:564,False,,0,0,2,,41108.527905717594,42165.650607856434,564,0,,596.6002560116758,False,40628.05000000047,False,81.05720650229156,False,[]
126,BasicRequest_no_show,1,40320,40320,2880;-1;-1,360;-1;-1,,,,,968.8406839884597,7329.553309536999,0:t_wait:608.8698902211981;t_drive:1268.8406839884628;fare:732,False,,0,0,11,,40967.3144913015,42162.110639179635,732,0,,608.8698902211981,False,40330.3500000006,False,80.60123672611383,False,[]
121,BasicRequest_no_show,1,39540,39540,852;-1;-1,1140;-1;-1,,,,,1641.6776479904672,18899.939802511995,0:t_wait:332.6927877523922;t_drive:1941.6776479904656;fare:1889,False,,0,0,1,,39906.49944826527,42197.14625623486,1889,0,,332.6927877523922,False,39551.45000000067,False,80.08413744828636,False,[]
154,BasicRequest_no_show,1,42540,42540,425;-1;-1,734;-1;-1,,,,,476.8702137490314,3376.4593673930003,0:t_wait:1345.7648836724402;t_drive:776.8702137490327;fare:337,False,42560,0,,,,,,337,0,,1345.7648836724402,True,42563.50000000137,False,-80.30467519832708,False,[]
143,BasicRequest_no_show,1,41400,41400,3183;-1;-1,2003;-1;-1,,,,,804.8351450605824,5695.44426744,0:t_wait:677.0040932723787;t_drive:1104.8351450605842;fare:569,False,,0,0,3,,41925.20441106868,43099.42200712263,569,0,,677.0040932723787,False,41409.75000000057,False,81.30673794436989,False,[]
163,BasicRequest_no_show,1,43260,43260,1086;-1;-1,3150;-1;-1,,,,,534.94790166,4266.442639643,0:t_wait:1050.247034443637;t_drive:834.9479016600017;fare:426,True,,,,,,,,,0,,,False,,False,,False,[]
164,BasicRequest_no_show,4,43260,43260,2220;-1;-1,1815;-1;-1,,,,,377.4785023215,2743.30902647,0:t_wait:1434.8393237955024;t_drive:677.4785023215009;fare:1097,True,,,,,,,,,0,,,False,,False,,False,[]
146,BasicRequest_no_show,1,41640,41640,2404;-1;-1,3973;-1;-1,,,,,427.50512172432275,3107.72823655,0:t_wait:929.3041442524482;t_drive:727.5051217243235;fare:310,False,,0,0,4,,42903.29266353196,43291.48252941073,310,0,,929.3041442524482,False,41670,True,33.515888963752616,False,[]
149,BasicRequest_no_show,1,42060,42060,1941;-1;-1,3562;-1;-1,,,,,516.0355194322117,3956.6954285229995,0:t_wait:925.3111382892384;t_drive:816.035519432211;fare:395,False,,0,0,10,,42649.12970933383,43359.522167577845,395,0,,917.555071019684,False,42090,True,41.65263544763058,False,[]
148,BasicRequest_no_show,1,42000,42000,173;-1;-1,427;-1;-1,,,,,580.1762676187402,4118.926848243,0:t_wait:932.2820338106394;t_drive:880.1762676187427;fare:411,False,,0,0,11,,42606.076493388355,43416.2308229406,411,0,,932.2820338106394,False,42030.0,True,29.36059022498494,False,[]
156,BasicRequest_no_show,1,42720,42720,1263;-1;-1,427;-1;-1,,,,,116.81660077573372,1295.66714834,0:t_wait:493.3916126818076;t_drive:416.8166007757318;fare:129,False,,0,0,11,,43212.76724070707,43416.2308229406,129,0,,493.3916126818076,False,42725.85000000034,False,82.22624340644818,False,[]
165,BasicRequest_no_show,1,43440,43440,2115;-1;-1,427;-1;-1,,,,,607.6233589918315,4845.210166960001,0:t_wait:1260.8577556244127;t_drive:907.6233589918338;fare:484,True,,,,,,,,,0,,,False,,False,,False,[]
150,BasicRequest_no_show,1,42060,42060,427;-1;-1,1924;-1;-1,,,,,684.922115097005,4890.39440212,0:t_wait:772.1858297217404;t_drive:984.9221150970043;fare:489,False,,0,0,7,,42602.46009450866,43657.35204595838,489,0,,772.1858297217404,False,42078.650000001086,False,80.9871864069448,False,[]
141,BasicRequest_no_show,2,41280,41280,2348;-1;-1,2893;-1;-1,,,,,1540.026465714945,14110.958947227999,0:t_wait:860.9753719204091;t_drive:2140.0264657149455;fare:2822,False,,0,0,9,,42102.220088106355,43720.09566306609,2822,0,,860.9753719204091,False,41309.800000001735,False,80.85935601491107,False,[]
153,BasicRequest_no_show,1,42420,42420,2433;-1;-1,2091;-1;-1,,,,,539.3195497188531,5237.350898119999,0:t_wait:608.9602553785298;t_drive:839.3195497188499;fare:523,False,,0,0,1,,43157.15417440809,43753.94490790139,523,0,,608.9602553785298,False,42427.300000000425,False,80.30228240706755,False,[]
157,BasicRequest_no_show,1,42780,42780,1215;-1;-1,427;-1;-1,,,,,231.31508068998295,1344.3205769299998,0:t_wait:955.2581019190184;t_drive:531.3150806899794;fare:134,False,,0,0,10,,43626.5089838957,44080.463202481194,134,0,,955.2581019190184,False,42810,True,13.790634099062126,False,[]
152,BasicRequest_no_show,1,42420,42420,3430;-1;-1,2306;-1;-1,,,,,642.6275024809322,4752.69997532,0:t_wait:767.1966577537387;t_drive:942.6275024809293;fare:475,False,,0,0,2,,43245.05869712827,44094.56649418239,475,0,,767.1966577537387,False,42425.050000000294,False,82.17783512159023,False,[]
161,BasicRequest_no_show,1,43080,43080,3053;-1;-1,3804;-1;-1,,,,,647.3070394618564,7277.378083789999,0:t_wait:1000.7587264418253;t_drive:947.3070394618553;fare:727,False,,0,0,11,,43610.72422698994,44274.557637960635,727,0,,1000.7587264418253,False,43110,True,36.17102938835989,False,[]
160,BasicRequest_no_show,2,43080,43080,1027;-1;-1,427;-1;-1,,,,,537.6693971989887,3026.071857283,0:t_wait:823.9990985884433;t_drive:837.669397198988;fare:605,False,,0,0,4,,43691.108893735545,44318.28423629451,605,0,,823.9990985884433,False,43105.350000001476,False,80.98688704052962,False,[]
155,BasicRequest_no_show,1,42540,42540,1853;-1;-1,1280;-1;-1,,,,,949.7771214068091,6679.48123809,0:t_wait:958.1354465945915;t_drive:1249.7771214068125;fare:667,False,,0,0,0,,43377.47496412398,44324.46231928819,667,0,,958.1354465945915,False,42570,True,24.44049236413045,False,[]
174,BasicRequest_no_show,1,44340,44340,833;-1;-1,276;-1;-1,,,,,635.5017064308681,4398.38321681,0:t_wait:1266.5078008633136;t_drive:935.5017064308704;fare:439,True,,,,,,,,,0,,,False,,False,,False,[]
176,BasicRequest_no_show,2,44400,44400,3562;-1;-1,1408;-1;-1,,,,,218.38948613909878,1541.0324387,0:t_wait:1354.4293808427901;t_drive:518.3894861391018;fare:308,True,,,,,,,,,0,,,False,,False,,False,[]
177,BasicRequest_no_show,1,44400,44400,833;-1;-1,1670;-1;-1,,,,,665.3692562732901,2772.188043493,0:t_wait:1413.2795529818031;t_drive:965.3692562732904;fare:277,True,,,,,,,,,0,,,False,,False,,False,[]
162,BasicRequest_no_show,1,43260,43260,427;-1;-1,1123;-1;-1,,,,,276.7080225495,1780.39076643,0:t_wait:462.7757300864978;t_drive:576.708022549501;fare:178,False,,0,0,3,,44131.1433911139,44483.438801949764,178,0,,462.7757300864978,False,43265.050000000294,False,80.03158408320154,False,[]
179,BasicRequest_no_show,2,44520,44520,3434;-1;-1,3541;-1;-1,,,,,1132.6567947962321,9630.98745616,0:t_wait:863.2750512921193;t_drive:1432.6567947962321;fare:1926,True,,,,,,,,,0,,,False,,False,,False,[]
171,BasicRequest_no_show,1,44220,44220,1405;-1;-1,2208;-1;-1,,,,,202.75453123860484,1443.186120641,0:t_wait:459.32657113861205;t_drive:502.75453123860643;fare:144,False,,0,0,4,,44409.73475305172,44585.470152625145,144,0,,459.32657113861205,False,44229.45000000055,False,83.12923028635139,False,[]
151,BasicRequest_no_show,1,42360,42360,3213;-1;-1,2146;-1;-1,,,,,1205.379753255455,9214.66912924,0:t_wait:726.1634039231503;t_drive:1505.3797532554527;fare:921,False,,0,0,6,,42875.424194658844,44612.799318671976,921,0,,726.1634039231503,False,42367.35000000043,False,82.07635491343343,False,[]
167,BasicRequest_no_show,1,43800,43800,328;-1;-1,1059;-1;-1,,,,,523.2313088694276,3964.4665045799993,0:t_wait:580.8624792062474;t_drive:823.2313088694282;fare:396,False,,0,0,10,,44170.67722440372,44814.30104691067,396,0,,580.8624792062474,False,43810.65000000062,False,81.6293168257383,False,[]
158,BasicRequest_no_show,1,42960,42960,2069;-1;-1,427;-1;-1,,,,,718.5758639158388,5587.5115459730005,0:t_wait:860.3926065990163;t_drive:1018.5758639158375;fare:558,False,,0,0,7,,43783.028451570455,44968.49697582064,558,0,,860.3926065990163,False,42988.35000000165,False,81.92102257803255,False,[]
183,BasicRequest_no_show,1,45000,45000,3450;-1;-1,427;-1;-1,,,,,534.3125071743104,3886.5860891800003,0:t_wait:942.7411098532248;t_drive:834.3125071743125;fare:388,True,,,,,,,,,0,,,False,,False,,False,[]
169,BasicRequest_no_show,1,44100,44100,717;-1;-1,1765;-1;-1,,,,,395.28191366892065,4131.592193639999,0:t_wait:425.1789187859031;t_drive:695.2819136689213;fare:413,False,,0,0,9,,44527.395573490365,45037.88527654272,413,0,,425.1789187859031,False,44106.250000000364,False,80.99120451905266,False,[]
178,BasicRequest_no_show,1,44460,44460,2716;-1;-1,350;-1;-1,,,,,182.13491673679133,1362.87440441,0:t_wait:584.7703087780174;t_drive:482.134916736788;fare:136,False,,0,0,3,,44789.07067350298,45049.03526569905,136,0,,584.7703087780174,False,44464.050000000236,False,81.9658228332405,False,[]
159,BasicRequest_no_show,1,43020,43020,886;-1;-1,2478;-1;-1,,,,,1128.9579554270247,9070.65460765,0:t_wait:679.2491231561216;t_drive:1428.957955427024;fare:907,False,,0.0,0.0,8.0,,43770.85440399312,45115.8627968227,907.0,0,,679.2491231561216,False,43026.8500000004,False,80.28582678468536,False,[]
189,BasicRequest_no_show,1,45120,45120,2906;-1;-1,3562;-1;-1,,,,,360.23112263035154,2757.1980603800002,0:t_wait:896.5084405498565;t_drive:660.23112263035;fare:275,True,,,,,,,,,0,,,False,,False,,False,[]
190,BasicRequest_no_show,1,45120,45120,285;-1;-1,1815;-1;-1,,,,,866.7289345472482,4375.22423962,0:t_wait:1463.7240089203406;t_drive:1166.7289345472454;fare:437,True,,,,,,,,,0,,,False,,False,,False,[]
191,BasicRequest_no_show,1,45120,45120,2304;-1;-1,1698;-1;-1,,,,,1220.08257461932,12247.294552722,0:t_wait:1337.5984221592225;t_drive:1520.0825746193223;fare:1224,True,,,,,,,,,0,,,False,,False,,False,[]
192,BasicRequest_no_show,1,45180,45180,2316;-1;-1,1611;-1;-1,,,,,805.6838465615908,5705.267641566999,0:t_wait:1100.7185163168251;t_drive:1105.6838465615874;fare:570,True,,,,,,,,,0,,,False,,False,,False,[]
172,BasicRequest_no_show,1,44340,44340,1263;-1;-1,3562;-1;-1,,,,,175.68507553865084,1188.11707413,0:t_wait:431.97255318565294;t_drive:475.68507553864765;fare:118,False,,0,0,11,,44986.3379216226,45202.814714943284,118,0,,431.97255318565294,False,44350.65000000062,False,80.44695073144237,False,[]
193,BasicRequest_no_show,1,45300,45300,2347;-1;-1,1610;-1;-1,,,,,426.17813522826964,3091.58366793,0:t_wait:817.9739101608793;t_drive:726.1781352282705;fare:309,True,,,,,,,,,0,,,False,,False,,False,[]
196,BasicRequest_no_show,1,45420,45420,545;-1;-1,1027;-1;-1,,,,,618.2582863277773,4296.842248712,0:t_wait:991.0102921271537;t_drive:918.2582863277785;fare:429,True,,,,,,,,,0,,,False,,False,,False,[]
175,BasicRequest_no_show,2,44400,44400,427;-1;-1,1408;-1;-1,,,,,188.76334673460138,1390.9262158,0:t_wait:359.7604174377484;t_drive:488.76334673460224;fare:278,False,,0,0,7,,44968.49697582064,45502.962131948276,278,0,,359.7604174377484,False,44409.40000000055,False,80.41758782203044,False,[]
186,BasicRequest_no_show,1,45060,45060,3346;-1;-1,2091;-1;-1,,,,,54.804767932239315,627.4204004000001,0:t_wait:675.4056873353038;t_drive:354.8047679322408;fare:100,False,,0,0,9,,45406.53598738864,45563.688796542505,100,0,,675.4056873353038,False,45066.800000000396,False,82.04531347644338,False,[]
166,BasicRequest_no_show,1,43500,43500,789;-1;-1,1815;-1;-1,,,,,1079.1498518478347,9069.023566302,0:t_wait:800.7939292694282;t_drive:1379.149851847833;fare:906,False,,0,0,1,,44170.78433415061,45685.850327807515,906,0,,800.7939292694282,False,43525.05000000146,False,81.45049050817231,False,[]
170,BasicRequest_no_show,2,44100,44100,1900;-1;-1,1267;-1;-1,,,,,821.504137148193,5658.513216404001,0:t_wait:676.5506417927172;t_drive:1121.504137148193;fare:1131,False,,0,0,2,,44506.5506417927,45696.488270648886,1131,0,,676.5506417927172,False,44106.100000000355,False,81.577368886005,False,[]
182,BasicRequest_no_show,1,44940,44940,3477;-1;-1,1336;-1;-1,,,,,777.4382755265092,4202.48690649,0:t_wait:275.63269732319895;t_drive:1077.4382755265106;fare:420,False,,0,0,4,,45251.629095913166,45870.29505973573,420,0,,275.63269732319895,False,44946.9000000004,False,80.9486493174758,False,[]
