request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,rider_declined,decision_time,chosen_operator_id,operator_id,vehicle_id,vehicle_id_cancelled_rq,pickup_time,dropoff_time,fare,modal_state,initial_expected_wait_time,last_wait_time,diffusion_cancelled,diffusion_decision_time,max_diff_dec_time_reached,last_diffusion_state_value,no_show_stat,diffusion_state_values
111,BasicRequest_no_show,1,38160,38160,731;-1;-1,3562;-1;-1,,,,,671.4692043492121,4323.876225679,0:t_wait:1157.0641166484784;t_drive:971.4692043492105;fare:432,True,,,,,,,,,0,,,False,,False,,False,[]
95,BasicRequest_no_show,1,36840,36840,2823;-1;-1,3266;-1;-1,,,,,845.8107151936426,7218.11137899,0:t_wait:505.11849231563974;t_drive:1145.810715193642;fare:721,False,,0,0,0,,37345.61575480858,38273.590199166065,721,0,,505.11849231563974,False,36850.750000000626,False,80.24428231433286,False,[]
93,BasicRequest_no_show,1,36720,36720,1786;-1;-1,427;-1;-1,,,,,507.5805920651228,4909.04461303,0:t_wait:994.1695721579163;t_drive:807.5805920651255;fare:490,False,,0,0,9,,37805.806698778455,38550.65918218223,490,0,,994.1695721579163,False,36750.0,True,21.476274989139156,False,[]
107,BasicRequest_no_show,1,37500,37500,301;-1;-1,3807;-1;-1,,,,,834.2045363682962,6956.101166791999,0:t_wait:561.3507925996164;t_drive:1134.2045363682992;fare:695,False,,0,0,6,,38029.444145429006,38893.98814585462,695,0,,561.3507925996164,False,37505.80000000034,False,81.7388728437353,False,[]
103,BasicRequest_no_show,1,37260,37260,427;-1;-1,3691;-1;-1,,,,,816.4791991966124,6173.104252900001,0:t_wait:588.0916502610417;t_drive:1116.4791991966122;fare:617,False,,0,0,8,,37751.855429681746,39023.34269397145,617,0,,588.0916502610417,False,37263.10000000018,False,81.03621689632686,False,[]
98,BasicRequest_no_show,1,36900,36900,3537;-1;-1,3562;-1;-1,,,,,1113.3311118182546,8666.027990907,0:t_wait:669.1302300819152;t_drive:1413.3311118182537;fare:866,False,,0,0,4,,37593.82197896741,39086.51956993234,866,0,,669.1302300819152,False,36905.65000000033,False,82.58779843783127,False,[]
96,BasicRequest_no_show,1,36840,36840,3315;-1;-1,1587;-1;-1,,,,,930.8258783681658,10161.035886867,0:t_wait:1009.7853581621312;t_drive:1230.8258783681667;fare:1016,False,,0,0,5,,37978.51374436086,39083.01941580518,1016,0,,1009.7853581621312,False,36870.0,True,16.362373902371676,False,[]
90,BasicRequest_no_show,1,36480,36480,230;-1;-1,443;-1;-1,,,,,1336.5423041711301,11119.359173048997,0:t_wait:1113.0625432434754;t_drive:1636.5423041711329;fare:1111,False,,0,0,11,,37499.237212835884,39101.23685719101,1111,0,,1113.0625432434754,False,36510.0,True,34.45238310554565,False,[]
112,BasicRequest_no_show,1,38400,38400,598;-1;-1,524;-1;-1,,,,,588.3221908464218,4091.68747969,0:t_wait:427.8664364328579;t_drive:888.3221908464184;fare:409,False,,0,0,9,,38673.708938758966,39297.136261342486,409,0,,427.8664364328579,False,38406.950000000405,False,81.30212751109286,False,[]
108,BasicRequest_no_show,1,37860,37860,637;-1;-1,1454;-1;-1,,,,,206.85696964594473,1833.09791684,0:t_wait:614.7118142913023;t_drive:506.85696964594536;fare:183,False,,0,0,7,,38799.81977571189,39364.607393019294,183,0,,614.7118142913023,False,37868.10000000047,False,80.04588351222074,False,[]
114,BasicRequest_no_show,1,38640,38640,3931;-1;-1,427;-1;-1,,,,,258.39208423252865,2340.25991277,0:t_wait:857.1600034639268;t_drive:558.3920842325315;fare:234,False,,0,0,10,,39402.10323271092,39747.41344652216,234,0,,857.1600034639268,False,38652.75000000074,False,82.52471647971728,False,[]
110,BasicRequest_no_show,1,38100,38100,664;-1;-1,2220;-1;-1,,,,,620.5798622064593,4171.285152873,0:t_wait:1011.4229884677843;t_drive:920.5798622064613;fare:417,False,,0,0,0,,38986.2191605171,39776.71617190855,417,0,,1011.4229884677843,False,38130.0,True,20.597343508536053,False,[]
104,BasicRequest_no_show,1,37260,37260,3117;-1;-1,1587;-1;-1,,,,,1138.6913727318463,8466.284787407,0:t_wait:1099.8236433563434;t_drive:1438.691372731846;fare:846,False,,0,0,2,,38206.068796409316,39916.10519882614,846,0,,1099.8236433563434,False,37290.0,True,12.707698946853538,False,[]
113,BasicRequest_no_show,1,38580,38580,824;-1;-1,3562;-1;-1,,,,,375.12703110026774,2927.444129479,0:t_wait:943.1847507402708;t_drive:675.1270311002663;fare:292,False,,0,0,4,,39431.287769363924,39951.24153076586,292,0,,943.1847507402708,False,38610.0,True,37.80013769242619,False,[]
117,BasicRequest_no_show,1,38940,38940,1941;-1;-1,3562;-1;-1,,,,,520.6349147557345,4078.2292650689997,0:t_wait:692.7508215423077;t_drive:820.6349147557339;fare:407,False,,0,0,9,,39403.89268133759,39978.449517899346,407,0,,692.7508215423077,False,38950.050000000585,False,81.1440451591431,False,[]
120,BasicRequest_no_show,1,39360,39360,3572;-1;-1,2404;-1;-1,,,,,431.56860901955156,3889.374280159,0:t_wait:719.3579681505871;t_drive:731.5686090195522;fare:388,False,,0,0,0,,39868.359617592374,40412.73404543721,388,0,,719.3579681505871,False,39369.25000000054,False,81.50659241968361,False,[]
116,BasicRequest_no_show,1,38820,38820,414;-1;-1,427;-1;-1,,,,,944.6532392909372,7328.562057210001,0:t_wait:836.8477469281934;t_drive:1244.6532392909357;fare:732,False,,0,0,6,,39442.58473431844,40476.20849471089,732,0,,836.8477469281934,False,38842.05000000128,False,81.56979846737372,False,[]
123,BasicRequest_no_show,1,39780,39780,325;-1;-1,3971;-1;-1,,,,,464.76326492337625,3588.4094007469994,0:t_wait:118.57850495908497;t_drive:764.7632649233783;fare:358,False,,0,0,1,,39898.57850495909,40483.98268015782,358,0,,118.57850495908497,False,39784.65000000027,False,83.65461016064837,False,[]
131,BasicRequest_no_show,1,40800,40800,2863;-1;-1,3562;-1;-1,,,,,573.4109602496651,3805.4697288490006,0:t_wait:1139.9236658081136;t_drive:873.4109602496683;fare:380,False,40830,0,,,,,,380,0,,1139.9236658081136,True,40830.0,True,-18.058278229693094,False,[]
115,BasicRequest_no_show,2,38820,38820,3526;-1;-1,1014;-1;-1,,,,,1138.1395838550488,9868.11387026,0:t_wait:637.9398575342639;t_drive:1438.1395838550525;fare:1973,False,,0,0,8,,39352.60724522785,40882.54586958151,1973,0,,637.9398575342639,False,38826.9000000004,False,82.16717556713202,False,[]
134,BasicRequest_no_show,1,40920,40920,1762;-1;-1,427;-1;-1,,,,,268.75560210848425,1769.7801843799998,0:t_wait:1154.9056571355977;t_drive:568.755602108482;fare:176,True,,,,,,,,,0,,,False,,False,,False,[]
135,BasicRequest_no_show,1,40920,40920,2122;-1;-1,1235;-1;-1,,,,,640.5167159101823,4662.795930136999,0:t_wait:1197.122503616847;t_drive:940.5167159101838;fare:466,True,,,,,,,,,0,,,False,,False,,False,[]
137,BasicRequest_no_show,1,41040,41040,328;-1;-1,1123;-1;-1,,,,,290.4301915238382,2059.100790549,0:t_wait:1376.2100325962529;t_drive:590.4301915238393;fare:205,True,,,,,,,,,0,,,False,,False,,False,[]
138,BasicRequest_no_show,1,41100,41100,527;-1;-1,3474;-1;-1,,,,,450.17379017397394,3710.2455931049994,0:t_wait:1398.6787909870327;t_drive:750.1737901739762;fare:371,True,,,,,,,,,0,,,False,,False,,False,[]
139,BasicRequest_no_show,4,41100,41100,2220;-1;-1,1815;-1;-1,,,,,364.53538825776513,2793.87582372,0:t_wait:1384.633998977224;t_drive:664.535388257762;fare:1117,True,,,,,,,,,0,,,False,,False,,False,[]
122,BasicRequest_no_show,1,39600,39600,1517;-1;-1,2846;-1;-1,,,,,1296.4975287179718,7509.8679656290005,0:t_wait:171.863416713255;t_drive:1904.9270786097113;fare:750,False,,0,0,9,,39754.498480431226,41102.41694945223,750,0,,171.863416713255,False,39605.950000000346,False,85.09863249587706,False,[]
118,BasicRequest_no_show,2,39120,39120,694;-1;-1,1587;-1;-1,,,,,1212.2645393486364,12579.88250937,0:t_wait:756.2467307274273;t_drive:1512.2645393486382;fare:2515,False,,0,0,7,,39716.79719877347,41127.73918635334,2515,0,,756.2467307274273,False,39128.5500000005,False,80.36747264346779,False,[]
119,BasicRequest_no_show,2,39180,39180,3948;-1;-1,1587;-1;-1,,,,,1197.6669283142746,12414.02790161,0:t_wait:1027.014553480396;t_drive:1497.6669283142764;fare:2482,False,,0,0,7,,39770.73372253275,41127.73918635334,2482,0,,1027.014553480396,False,39210.0,True,22.598375771097203,False,[]
129,BasicRequest_no_show,1,40620,40620,2316;-1;-1,3562;-1;-1,,,,,340.2980377403437,2114.3642642709997,0:t_wait:391.7024887084626;t_drive:640.2980377403437;fare:211,False,,0,0,0,,41025.77946451656,41357.03042986729,211,0,,391.7024887084626,False,40629.550000000556,False,81.3424171040552,False,[]
125,BasicRequest_no_show,1,39900,39900,137;-1;-1,1587;-1;-1,,,,,802.0223345744671,6643.551809167,0:t_wait:670.5454106850302;t_drive:1102.022334574467;fare:664,False,,0,0,5,,40644.03899779738,41357.67076309122,664,0,,670.5454106850302,False,39911.950000000696,False,80.47822173293824,False,[]
128,BasicRequest_no_show,1,40620,40620,1610;-1;-1,2347;-1;-1,,,,,432.76219410310586,2951.58141608,0:t_wait:205.84011308492336;t_drive:732.762194103103;fare:295,False,,0,0,1,,40825.84011308493,41547.45966393078,295,0,,205.84011308492336,False,40626.100000000355,False,83.00176369787616,False,[]
130,BasicRequest_no_show,1,40740,40740,213;-1;-1,427;-1;-1,,,,,341.869099273444,2172.8975216110002,0:t_wait:683.6861717909051;t_drive:641.869099273441;fare:217,False,,0,0,8,,41520.376291388675,41844.060257813464,217,0,,683.6861717909051,False,40747.300000000425,False,80.06878148465303,False,[]
124,BasicRequest_no_show,1,39840,39840,3691;-1;-1,1227;-1;-1,,,,,859.6890633546686,8412.31403941,0:t_wait:635.312508294337;t_drive:1159.6890633546718;fare:841,False,,0,0,11,,40552.87431269501,41963.61914148931,841,0,,635.312508294337,False,39846.15000000036,False,81.01800470770631,False,[]
136,BasicRequest_no_show,1,40920,40920,259;-1;-1,1983;-1;-1,,,,,562.7791386332945,2407.39384353,0:t_wait:1205.6107524450854;t_drive:862.7791386332974;fare:240,False,,0,0,0,,41569.99314343701,42008.596653871486,240,0,,1205.6107524450854,False,40950.0,True,-4.826620149294092,False,[]
126,BasicRequest_no_show,1,40320,40320,2880;-1;-1,360;-1;-1,,,,,1002.045922680473,7493.516786950001,0:t_wait:712.9109552818627;t_drive:1302.0459226804742;fare:749,False,,0,0,4,,40977.039508117145,42014.33615815956,749,0,,712.9109552818627,False,40325.85000000034,False,82.33109901442955,False,[]
150,BasicRequest_no_show,1,42060,42060,427;-1;-1,1924;-1;-1,,,,,728.9271057383605,4872.5364292780005,0:,False,,,,,,,,,0,,,False,,False,,False,[]
132,BasicRequest_no_show,1,40860,40860,4068;-1;-1,3266;-1;-1,,,,,518.3659960006319,3062.99531242,0:t_wait:1384.2381666564252;t_drive:818.3659960006335;fare:306,False,42140,0,,,,,,306,0,,,False,,False,,True,[]
127,BasicRequest_no_show,1,40620,40620,2426;-1;-1,437;-1;-1,,,,,1017.5204372691795,5334.996375550001,0:t_wait:350.3770303199926;t_drive:1317.5204372691805;fare:533,False,,0,0,6,,41034.80095193201,42307.73720229386,533,0,,350.3770303199926,False,40632.50000000073,False,82.12878886644083,False,[]
121,BasicRequest_no_show,1,39540,39540,852;-1;-1,1140;-1;-1,,,,,1684.1778755295272,19446.955724902997,0:t_wait:836.9000469406819;t_drive:1984.1778755295309;fare:1944,False,,0,0,10,,40257.36821200103,42374.52798249704,1944,0,,836.9000469406819,False,39552.20000000071,False,81.25010971450827,False,[]
152,BasicRequest_no_show,1,42420,42420,3430;-1;-1,2306;-1;-1,,,,,628.596068216257,3459.830206804,0:,False,,,,,,,,,0,,,False,,False,,False,[]
144,BasicRequest_no_show,1,41580,41580,2589;-1;-1,619;-1;-1,,,,,228.86487791287266,2247.9209983,0:t_wait:589.0199847359327;t_drive:528.8648779128707;fare:224,False,,0,0,7,,42198.49006532058,42436.45284824861,224,0,,589.0199847359327,False,41591.40000000066,False,81.93593732448576,False,[]
157,BasicRequest_no_show,1,42780,42780,1215;-1;-1,427;-1;-1,,,,,165.53798571865767,1344.3205769299998,0:t_wait:1301.7828964912042;t_drive:465.5379857186563;fare:134,True,,,,,,,,,0,,,False,,False,,False,[]
145,BasicRequest_no_show,1,41580,41580,1454;-1;-1,3634;-1;-1,,,,,247.7515208327464,1885.42749483,0:t_wait:885.0556955056309;t_drive:547.7515208327459;fare:188,False,,0,0,3,,42482.146877409585,42824.131078023114,188,0,,885.0556955056309,False,41610.0,True,36.29163670619269,False,[]
160,BasicRequest_no_show,2,43080,43080,1027;-1;-1,427;-1;-1,,,,,519.1228723075545,3622.8493943569997,0:t_wait:1268.616819929317;t_drive:819.1228723075546;fare:724,True,,,,,,,,,0,,,False,,False,,False,[]
147,BasicRequest_no_show,1,41640,41640,3997;-1;-1,735;-1;-1,,,,,494.9848841527107,3358.08495493,0:t_wait:1069.7240592511953;t_drive:794.9848841527128;fare:335,False,,0,0,4,,42678.94914391547,43126.50796510867,335,0,,1069.7240592511953,False,41670.0,True,17.92108311244976,False,[]
146,BasicRequest_no_show,1,41640,41640,2404;-1;-1,3973;-1;-1,,,,,621.9038489721725,3256.7307667699997,0:t_wait:871.3473546365276;t_drive:921.9038489721715;fare:325,False,,0,0,8,,42340.5605097024,43130.07954626791,325,0,,871.3473546365276,False,41670.0,True,48.90719987191514,False,[]
148,BasicRequest_no_show,1,42000,42000,173;-1;-1,427;-1;-1,,,,,696.7193293557534,8611.47536325,0:t_wait:717.5991353584104;t_drive:996.7193293557502;fare:861,False,,0,0,11,,42629.05093055932,43546.20507742617,861,0,,717.5991353584104,False,42006.50000000038,False,81.36467380424676,False,[]
156,BasicRequest_no_show,1,42720,42720,1263;-1;-1,427;-1;-1,,,,,70.00459601936836,965.37133227,0:t_wait:469.73151133440115;t_drive:370.00459601936745;fare:100,False,,0,0,11,,43265.82046111609,43546.20507742617,100,0,,469.73151133440115,False,42730.95000000064,False,81.10839727778398,False,[]
143,BasicRequest_no_show,1,41400,41400,3183;-1;-1,2003;-1;-1,,,,,830.6248244032922,5067.490627989,0:t_wait:688.023935052981;t_drive:1130.6248244032904;fare:506,False,,0,0,5,,42339.85938978655,43557.48081167014,506,0,,688.023935052981,False,41407.25000000042,False,80.59704658826132,False,[]
149,BasicRequest_no_show,1,42060,42060,1941;-1;-1,3562;-1;-1,,,,,520.6349147557345,4078.2292650689997,0:t_wait:1055.1639603709846;t_drive:820.6349147557339;fare:407,False,,0,0,0,,43181.16519303251,43751.89177550567,407,0,,1055.1639603709846,False,42090.0,True,25.139543185622077,False,[]
154,BasicRequest_no_show,1,42540,42540,425;-1;-1,734;-1;-1,,,,,444.03928878811166,3348.4596006500005,0:t_wait:709.1093730673456;t_drive:744.0392887881098;fare:334,False,,0,0,8,,43278.57309863524,43754.65350757923,334,0,,709.1093730673456,False,42544.65000000027,False,83.23501543235908,False,[]
167,BasicRequest_no_show,1,43800,43800,328;-1;-1,1059;-1;-1,,,,,441.17080887123655,3634.7412818029998,0:t_wait:1099.5848256017634;t_drive:741.170808871233;fare:363,True,,,,,,,,,0,,,False,,False,,False,[]
168,BasicRequest_no_show,1,43800,43800,1587;-1;-1,420;-1;-1,,,,,1027.9980289911432,9504.076843541,0:,False,,,,,,,,,0,,,False,,False,,False,[]
153,BasicRequest_no_show,1,42420,42420,2433;-1;-1,2091;-1;-1,,,,,501.516471190409,5211.571084629999,0:t_wait:637.4499626715915;t_drive:801.5164711904072;fare:521,False,,0,0,10,,43243.556309861764,43875.68276946874,521,0,,637.4499626715915,False,42428.000000000466,False,84.72188332156766,False,[]
133,BasicRequest_no_show,3,40860,40860,2378;-1;-1,1429;-1;-1,,,,,1621.0449813336102,12803.788975029998,0:t_wait:744.9116206232648;t_drive:1921.044981333609;fare:3841,False,,0,0,2,,41755.8482523134,43935.258485497034,3841,0,,744.9116206232648,False,40870.050000000585,False,81.94027425248935,False,[]
158,BasicRequest_no_show,1,42960,42960,2069;-1;-1,427;-1;-1,,,,,751.477257805514,5164.600589813001,0:t_wait:600.2435543019019;t_drive:1051.4772578055126;fare:516,False,,0,0,4,,43288.88644503202,44018.425539154916,516,0,,600.2435543019019,False,42966.50000000038,False,80.5856518336234,False,[]
169,BasicRequest_no_show,1,44100,44100,717;-1;-1,1765;-1;-1,,,,,419.6079525559974,4663.01058272,0:t_wait:1425.4476055692794;t_drive:719.607952555998;fare:466,True,,,,,,,,,0,,,False,,False,,False,[]
142,BasicRequest_no_show,1,41280,41280,439;-1;-1,460;-1;-1,,,,,1267.959726638369,10273.28832004,0:t_wait:919.7658216740529;t_drive:1567.9597266383716;fare:1027,False,,0,0,6,,42372.47338095683,44112.296314363,1027,0,,919.7658216740529,False,41310.0,True,37.969834188331824,False,[]
172,BasicRequest_no_show,1,44340,44340,1263;-1;-1,3562;-1;-1,,,,,122.50445799086027,1031.853699259,0:t_wait:934.6015405752842;t_drive:422.5044579908572;fare:103,True,,,,,,,,,0,,,False,,False,,False,[]
162,BasicRequest_no_show,1,43260,43260,427;-1;-1,1123;-1;-1,,,,,276.7080225495,1780.39076643,0:t_wait:1041.2767549204;t_drive:576.708022549501;fare:178,False,,0,0,4,,44018.425539154916,44382.87301020476,178,0,,1041.2767549204,False,43290.0,True,27.688318069826643,False,[]
175,BasicRequest_no_show,2,44400,44400,427;-1;-1,1408;-1;-1,,,,,208.20040506322786,1390.9262158,0:t_wait:1009.5860569110446;t_drive:508.2004050632313;fare:278,True,,,,,,,,,0,,,False,,False,,False,[]
140,BasicRequest_no_show,2,41280,41280,2405;-1;-1,2893;-1;-1,,,,,1411.6151426643046,13405.229295527999,0:t_wait:808.0401978310474;t_drive:1711.6151426643046;fare:2681,False,,0,0,9,,42432.73760107799,44500.00817683959,2681,0,,1108.0401978310474,False,41310.0,True,20.619891709886595,False,[]
141,BasicRequest_no_show,2,41280,41280,2348;-1;-1,2893;-1;-1,,,,,1427.98773602121,13472.937079508,0:t_wait:791.6676044741398;t_drive:2027.9877360212122;fare:2694,False,,0,0,9,,42357.89564935674,44500.00817683959,2694,0,,791.6676044741398,False,41291.00000000064,False,80.70526712810502,False,[]
151,BasicRequest_no_show,1,42360,42360,3213;-1;-1,2146;-1;-1,,,,,1083.053312054038,9373.585663319998,0:t_wait:735.4336996612692;t_drive:1383.053312054035;fare:937,False,,0,0,1,,43038.29742430804,44595.70341397339,937,0,,735.4336996612692,False,42368.500000000495,False,80.8935376729755,False,[]
161,BasicRequest_no_show,1,43080,43080,3053;-1;-1,3804;-1;-1,,,,,602.8278104932283,4074.6445892829997,0:t_wait:951.9089435169371;t_drive:902.8278104932251;fare:407,False,,0,0,11,,43744.84349291372,44600.85248109416,407,0,,951.9089435169371,False,43110.0,True,43.651809494888475,False,[]
155,BasicRequest_no_show,1,42540,42540,1853;-1;-1,1280;-1;-1,,,,,798.654151744834,6700.473445039999,0:t_wait:955.0104501006354;t_drive:1098.654151744835;fare:670,False,,0,0,7,,43580.98620334579,44628.36299419564,670,0,,955.0104501006354,False,42570.0,True,14.467732256102066,False,[]
159,BasicRequest_no_show,1,43020,43020,886;-1;-1,2478;-1;-1,,,,,995.4783631961001,9969.94475607,0:t_wait:242.50182688856876;t_drive:1295.4783631961036;fare:996,False,,0,0,3,,43262.50182688858,44659.74564999537,996,0,,242.50182688856876,False,43028.05000000047,False,83.88965419196488,False,[]
181,BasicRequest_no_show,1,44760,44760,1363;-1;-1,2596;-1;-1,,,,,652.3790774551304,5974.3452782,0:t_wait:1146.4108483537348;t_drive:952.3790774551308;fare:597,True,,,,,,,,,0,,,False,,False,,False,[]
165,BasicRequest_no_show,1,43440,43440,2115;-1;-1,427;-1;-1,,,,,671.6954974462799,4621.884411613,0:t_wait:882.1073842097467;t_drive:971.6954974462788;fare:462,False,,0,0,8,,44078.29370360778,44999.007534628654,462,0,,882.1073842097467,False,43470.0,True,51.57701173857539,False,[]
178,BasicRequest_no_show,1,44460,44460,2716;-1;-1,350;-1;-1,,,,,190.90978455969523,1375.57231278,0:t_wait:207.75981347022753;t_drive:490.9097845596916;fare:137,False,,0,0,4,,44769.7274957337,45021.70835403913,137,0,,207.75981347022753,False,44463.4000000002,False,81.60389973090281,False,[]
185,BasicRequest_no_show,1,45060,45060,1533;-1;-1,4068;-1;-1,,,,,487.76417818393895,3837.67376432,0:t_wait:1292.3809474476147;t_drive:787.7641781839411;fare:383,True,,,,,,,,,0,,,False,,False,,False,[]
186,BasicRequest_no_show,1,45060,45060,3346;-1;-1,2091;-1;-1,,,,,50.55130623296379,627.4204004000001,0:,False,,,,,,,,,0,,,False,,False,,False,[]
187,BasicRequest_no_show,1,45060,45060,734;-1;-1,1611;-1;-1,,,,,252.86921319889572,1626.9099379269999,0:t_wait:1412.1072665218526;t_drive:552.8692131988937;fare:162,True,,,,,,,,,0,,,False,,False,,False,[]
188,BasicRequest_no_show,1,45060,45060,3475;-1;-1,319;-1;-1,,,,,698.9473688280011,4517.253645983,0:t_wait:1164.6433167145442;t_drive:998.9473688279977;fare:451,True,,,,,,,,,0,,,False,,False,,False,[]
190,BasicRequest_no_show,1,45120,45120,285;-1;-1,1815;-1;-1,,,,,805.6179023226839,5932.595464418999,0:t_wait:1429.9702476048406;t_drive:1105.6179023226869;fare:593,True,,,,,,,,,0,,,False,,False,,False,[]
191,BasicRequest_no_show,1,45120,45120,2304;-1;-1,1698;-1;-1,,,,,1052.4675411625121,11219.03225007,0:t_wait:1368.216959064368;t_drive:1352.467541162514;fare:1121,True,,,,,,,,,0,,,False,,False,,False,[]
164,BasicRequest_no_show,4,43260,43260,2220;-1;-1,1815;-1;-1,,,,,377.4785023215,2743.30902647,0:t_wait:1133.477487285927;t_drive:677.4785023215009;fare:1097,False,,0,0,5,,44636.76337279366,45143.755610544526,1097,0,,1133.477487285927,False,43290.0,True,22.124534232579602,False,[]
163,BasicRequest_no_show,1,43260,43260,1086;-1;-1,3150;-1;-1,,,,,534.94790166,4266.442639643,0:t_wait:993.1567324825737;t_drive:834.9479016600017;fare:426,False,,0,0,6,,44268.295868689296,45186.87690975579,426,0,,993.1567324825737,False,43288.55000000166,False,80.47172058248421,False,[]
193,BasicRequest_no_show,1,45300,45300,2347;-1;-1,1610;-1;-1,,,,,368.13395258972474,2925.515912383,0:t_wait:1255.1412087756617;t_drive:668.1339525897274;fare:292,True,,,,,,,,,0,,,False,,False,,False,[]
171,BasicRequest_no_show,1,44220,44220,1405;-1;-1,2208;-1;-1,,,,,316.73878301217724,1444.1173610689998,0:t_wait:623.4096066164857;t_drive:616.7387830121806;fare:144,False,,0,0,4,,45144.554908669255,45362.76982166005,144,0,,623.4096066164857,False,44225.70000000033,False,80.59818023263728,False,[]
194,BasicRequest_no_show,1,45360,45360,2636;-1;-1,2589;-1;-1,,,,,733.2142331007332,7312.27016856,0:t_wait:1121.6229295595404;t_drive:1033.2142331007344;fare:731,False,45390,0,,,,,,731,0,,1121.6229295595404,True,45390.0,True,-22.942110901925506,False,[]
197,BasicRequest_no_show,1,45600,45600,1531;-1;-1,3562;-1;-1,,,,,228.20500522303237,1506.5018445599999,0:t_wait:777.4093581566121;t_drive:528.2050052230334;fare:150,True,,,,,,,,,0,,,False,,False,,False,[]
176,BasicRequest_no_show,2,44400,44400,3562;-1;-1,1408;-1;-1,,,,,241.1918842177546,1541.0324387,0:t_wait:1052.1709048199555;t_drive:541.1918842177547;fare:308,False,,0,0,6,,45395.2991480837,45644.89874523903,308,0,,1052.1709048199555,False,44430.0,True,-2.7447034522668288,False,[]
166,BasicRequest_no_show,1,43500,43500,789;-1;-1,1815;-1;-1,,,,,952.7204694496013,8388.3135186,0:t_wait:929.6481716765265;t_drive:1252.7204694496031;fare:838,False,,0,0,10,,44268.58401956614,45640.719151755635,838,0,,929.6481716765265,False,43530.0,True,42.6928195736742,False,[]
170,BasicRequest_no_show,2,44100,44100,1900;-1;-1,1267;-1;-1,,,,,826.3839889476901,5003.762518624,0:t_wait:385.93551451982785;t_drive:1126.3839889476876;fare:1000,False,,0,0,2,,44485.93551451982,45809.71561806541,1000,0,,385.93551451982785,False,44107.10000000041,False,80.2225602141133,False,[]
177,BasicRequest_no_show,1,44400,44400,833;-1;-1,1670;-1;-1,,,,,422.8006923872414,2718.9919605289997,0:t_wait:871.6310785913665;t_drive:722.8006923872381;fare:271,False,,0,0,1,,45191.43010589293,45810.48866995873,271,0,,871.6310785913665,False,44424.85000000145,False,80.85677978163778,False,[]
174,BasicRequest_no_show,1,44340,44340,833;-1;-1,276;-1;-1,,,,,560.9880386977513,3906.0099620499996,0:t_wait:990.6557089963608;t_drive:860.9880386977529;fare:390,False,,0,0,8,,45131.59353692184,45840.94285160259,390,0,,990.6557089963608,False,44370.0,True,28.314861642794792,False,[]
182,BasicRequest_no_show,1,44940,44940,3477;-1;-1,1336;-1;-1,,,,,646.6504957089917,4303.095950043,0:t_wait:623.4889352581959;t_drive:946.6504957089928;fare:430,False,,0,0,5,,45392.02688886942,45884.15879670088,430,0,,623.4889352581959,False,44943.75000000022,False,80.99647808281642,False,[]
200,BasicRequest_no_show,1,46080,46080,688;-1;-1,3562;-1;-1,,,,,927.6268452441526,9203.793893119,0:t_wait:1054.7781437672093;t_drive:1227.626845244151;fare:920,True,,,,,,,,,0,,,False,,False,,False,[]
195,BasicRequest_no_show,1,45420,45420,328;-1;-1,3171;-1;-1,,,,,420.78377044428095,3693.303806299,0:t_wait:74.47956897265976;t_drive:720.7837704442791;fare:369,False,,0,0,4,,45517.949661853054,46200.567194672556,369,0,,74.47956897265976,False,45427.85000000046,False,80.51397165995736,False,[]
204,BasicRequest_no_show,1,46440,46440,1428;-1;-1,3743;-1;-1,,,,,1100.2738042536387,6639.099928238,0:t_wait:1313.101559734343;t_drive:1400.2738042536366;fare:663,False,46470,0,,,,,,663,0,,1313.101559734343,True,46470.0,True,-30.111090934317524,False,[]
183,BasicRequest_no_show,1,45000,45000,3450;-1;-1,427;-1;-1,,,,,517.1401720019198,3959.042221138,0:t_wait:681.7689698091563;t_drive:817.1401720019203;fare:395,False,,0,0,9,,45928.98643563741,46482.74922520485,395,0,,681.7689698091563,False,45003.700000000215,False,81.19676295598856,False,[]
173,BasicRequest_no_show,2,44340,44340,1311;-1;-1,3044;-1;-1,,,,,1020.0306466406344,9113.248535208002,0:t_wait:792.8395327845355;t_drive:1320.0306466406328;fare:1822,False,,0,0,7,,44883.71726866423,46505.68260608303,1822,0,,792.8395327845355,False,44360.10000000117,False,80.50795417574749,False,[]
180,BasicRequest_no_show,1,44640,44640,1524;-1;-1,521;-1;-1,,,,,904.4599311654415,5297.651075144,0:t_wait:1107.584898342553;t_drive:1204.4599311654383;fare:529,False,,0,0,3,,45627.20900412898,46611.14101518167,529,0,,1107.9114133004841,False,44670.0,True,21.920088329624107,False,[]
179,BasicRequest_no_show,2,44520,44520,3434;-1;-1,3541;-1;-1,,,,,1045.841741975865,11372.453648040002,0:t_wait:988.140209623918;t_drive:1345.8417419758625;fare:2274,False,,0,0,11,,45308.223643418205,46726.97369175599,2274,0,,988.140209623918,False,44550.0,True,32.67804852735,False,[]
189,BasicRequest_no_show,1,45120,45120,2906;-1;-1,3562;-1;-1,,,,,405.5721835164492,2757.19899403,0:t_wait:986.4730685662071;t_drive:705.5721835164513;fare:275,False,,0,0,2,,46126.3726400298,46766.969515683326,275,0,,986.4730685662071,False,45150.0,True,33.193543744481964,False,[]
