rq_time,start,end,request_id,number_passenger,odt_bin,actual_travel_time,no_show_status,actual_pudo_boarding_duration,const_pudo_boarding_duration,pudo_alighting_duration
56400,3053,3174,315,1,"(0, 1, 'peak')",480.0,False,6.533910476728799,30,30
56460,1390,1587,316,1,"(2, 3, 'peak')",1560.0,False,37.1378560782561,30,30
56460,3414,1931,317,1,"(3, 1, 'peak')",,False,6.297677908335659,30,30
56520,2404,348,318,1,"(0, 5, 'peak')",1200.0,False,121.09251727775953,30,30
56520,427,1027,319,1,"(3, 5, 'peak')",600.0,False,11.710148144603576,30,30
56580,2404,3964,320,1,"(0, 5, 'peak')",780.0,False,50.06097244310799,30,30
56580,2584,2208,321,1,"(3, 1, 'peak')",,False,35.82576040837566,30,30
56640,735,3442,322,1,"(2, 5, 'peak')",480.0,False,7.89717161593399,30,30
56640,2423,3313,323,2,"(0, 5, 'peak')",600.0,False,61.38517200694226,30,30
56700,852,3762,324,1,"(0, 5, 'peak')",,False,178.8536018247712,30,30
56760,841,735,325,1,"(2, 0, 'peak')",,False,3.8749117713214103,30,30
56940,2404,1786,326,1,"(0, 2, 'peak')",,False,14.866704116088329,30,30
56940,1013,427,327,1,"(3, 1, 'peak')",,False,60.04939449578438,30,30
57000,870,2023,328,1,"(2, 5, 'peak')",420.0,False,111.1227638913547,30,30
57060,2404,1124,329,1,"(0, 2, 'peak')",,False,95.2345678585665,30,30
57060,2404,1,330,1,"(0, 2, 'peak')",,False,86.81368468315242,30,30
57180,427,268,331,1,"(3, 0, 'peak')",,False,1.575398560480127,30,30
57180,2404,1815,332,1,"(0, 5, 'peak')",360.0,False,3.5616292944089856,30,30
57180,2404,3964,333,1,"(0, 5, 'peak')",780.0,False,20.229295703193937,30,30
57240,3053,2429,334,1,"(0, 2, 'peak')",,False,11.366797276874664,30,30
57240,852,1509,335,1,"(0, 1, 'peak')",,False,25.94752877630383,30,30
57240,578,1035,336,1,"(0, 2, 'peak')",,False,29.959057097166887,30,30
57300,852,3666,337,1,"(0, 5, 'peak')",,False,19.61676445756289,30,30
57360,2404,3572,338,1,"(0, 5, 'peak')",1260.0,False,13.767496454387844,30,30
57480,1034,2404,339,1,"(0, 1, 'peak')",480.0,False,125.06104865979968,30,30
57600,2404,824,340,1,"(0, 1, 'peak')",,False,49.31575633487604,30,30
57660,1087,3929,341,1,"(2, 0, 'peak')",300.0,False,6.128518250675082,30,30
57720,852,1281,342,1,"(0, 1, 'peak')",540.0,False,68.97051618411712,30,30
57720,598,496,343,1,"(3, 5, 'peak')",840.0,False,145.21765346835463,30,30
57840,236,3671,344,1,"(3, 5, 'peak')",240.0,False,35.28079648276494,30,30
57840,3803,698,345,1,"(2, 5, 'peak')",,False,7.841076333667789,30,30
58020,3178,1827,346,1,"(0, 2, 'peak')",,False,171.51669908378034,30,30
58140,2518,3702,347,1,"(3, 1, 'peak')",,False,51.131707464019456,30,30
58260,2397,2311,348,1,"(0, 5, 'peak')",,False,257.4253858196277,30,30
58320,3973,2816,349,1,"(3, 4, 'peak')",1620.0,False,4.794274754903453,30,30
58380,2203,2121,350,1,"(3, 2, 'peak')",480.0,False,22.2894595972968,30,30
58380,427,3836,351,1,"(3, 4, 'peak')",1620.0,False,7.111879293436736,30,30
58380,2404,285,352,2,"(0, 2, 'peak')",180.0,False,0.1197614365237571,30,30
58440,2497,1815,353,1,"(0, 5, 'peak')",360.0,False,7.312070477490986,30,30
58440,432,3589,354,1,"(0, 2, 'peak')",,False,99.1063670864901,30,30
58500,3787,427,355,1,"(3, 1, 'peak')",420.0,False,6.950939356854346,30,30
58680,2863,3671,356,2,"(2, 5, 'peak')",,False,18.524692268195103,30,30
58680,3476,2449,357,1,"(3, 4, 'peak')",,False,392.4581907527964,30,30
58740,1815,1698,358,1,"(3, 3, 'peak')",900.0,False,16.28468645135582,30,30
58740,3943,3110,359,1,"(0, 5, 'peak')",900.0,False,15.362425387936906,30,30
59160,694,3567,360,1,"(4, 1, 'peak')",,False,144.35954777855792,30,30
59160,2499,1736,361,1,"(2, 2, 'peak')",,False,6.845315848310804,30,30
59220,1755,1003,362,2,"(1, 0, 'peak')",600.0,False,26.25171430290145,30,30
59220,2371,1003,363,2,"(1, 0, 'peak')",,False,60.89364798405564,30,30
59280,239,2624,364,2,"(3, 5, 'peak')",660.0,False,98.9202552579738,30,30
59460,173,613,365,2,"(2, 5, 'peak')",600.0,False,5.57464391879994,30,30
59520,2404,2381,366,1,"(0, 1, 'peak')",360.0,False,2.5002137078033173,30,30
59640,598,414,367,2,"(3, 0, 'peak')",720.0,False,152.69849924220625,30,30
59760,354,1587,368,1,"(3, 3, 'peak')",840.0,False,22.834317561645555,30,30
59760,419,1716,369,1,"(2, 0, 'peak')",240.0,False,10.86659337883442,30,30
60000,427,1027,370,1,"(3, 5, 'peak')",600.0,False,21.633566162852777,30,30
60060,1154,1813,371,1,"(5, 5, 'peak')",600.0,False,57.91886753491819,30,30
60060,3490,1827,372,1,"(0, 2, 'peak')",1200.0,False,45.73960415225771,30,30
60180,268,748,373,1,"(2, 5, 'peak')",960.0,False,36.552031249501454,30,30
60240,3115,1736,374,1,"(3, 2, 'peak')",,False,4.754046660408349,30,30
60300,3195,2816,375,1,"(2, 4, 'peak')",,False,49.85270112659492,30,30
60480,4068,698,376,1,"(2, 5, 'peak')",420.0,False,2.7546608290912307,30,30
60600,664,1587,377,1,"(3, 3, 'peak')",,False,23.247832779010004,30,30
60660,1390,957,378,1,"(2, 5, 'peak')",420.0,False,73.22988011101214,30,30
60660,2269,351,379,1,"(0, 2, 'peak')",600.0,False,5.15511702011106,30,30
60720,2716,1827,380,1,"(3, 2, 'peak')",,False,35.59365270151866,30,30
60960,2633,4005,381,2,"(2, 1, 'peak')",720.0,False,48.02677206042885,30,30
61320,427,1185,382,2,"(3, 5, 'peak')",180.0,False,99.28854007625084,30,30
61440,2636,725,383,1,"(3, 2, 'peak')",,False,70.66856717282634,30,30
61500,427,1263,384,1,"(3, 5, 'peak')",,False,177.3497656802861,30,30
61680,1109,427,385,1,"(0, 1, 'peak')",,True,15.973910502072387,30,30
61860,2403,3790,386,1,"(0, 1, 'peak')",360.0,False,11.236548832559553,30,30
61860,3629,746,387,1,"(1, 2, 'peak')",,False,101.26077100019958,30,30
62220,3195,539,388,1,"(2, 0, 'peak')",600.0,False,2.2441256712750164,30,30
62340,3172,3562,389,1,"(3, 1, 'peak')",,False,3.698189761409184,30,30
62580,1390,427,390,1,"(2, 1, 'peak')",1080.0,False,34.68318021657431,30,30
62820,2268,2693,391,1,"(0, 0, 'peak')",1140.0,False,29.81886127655056,30,30
62880,3442,2156,392,1,"(3, 1, 'peak')",,False,36.423210437915,30,30
62940,427,3425,393,1,"(3, 5, 'peak')",,False,62.54196236663663,30,30
63120,3671,1925,394,2,"(3, 0, 'peak')",360.0,False,8.707436134952783,30,30
63180,2942,1390,395,1,"(4, 0, 'peak')",1500.0,False,98.40525420093522,30,30
63180,1827,1281,396,1,"(5, 1, 'peak')",1620.0,False,68.84658732529704,30,30
63540,1342,2404,397,1,"(0, 1, 'peak')",,False,66.01151927307185,30,30
63660,991,3931,398,1,"(2, 2, 'peak')",960.0,False,74.30649551785518,30,30
63780,427,1027,399,1,"(3, 5, 'peak')",480.0,False,74.58092895879804,30,30
63840,1584,2121,400,1,"(5, 2, 'peak')",1380.0,False,18.322519661716505,30,30
64080,427,3836,401,1,"(3, 4, 'peak')",1380.0,False,202.71708184630631,30,30
64080,1206,3788,402,1,"(3, 5, 'peak')",360.0,False,14.24542857060504,30,30
64200,3805,1910,403,1,"(2, 2, 'peak')",1080.0,False,54.73799375887437,30,30
64320,3699,2583,404,1,"(3, 5, 'peak')",540.0,False,43.36558582467564,30,30
64440,2583,3194,405,1,"(3, 5, 'peak')",,False,229.72651040391943,30,30
64560,3675,4068,406,1,"(3, 5, 'peak')",420.0,False,196.9247574799817,30,30
64620,1090,728,407,1,"(2, 5, 'peak')",660.0,False,27.57749701865593,30,30
64740,1212,725,408,1,"(3, 2, 'peak')",480.0,False,14.10642367109905,30,30
64920,718,2455,409,1,"(1, 0, 'peak')",780.0,False,51.33922536213909,30,30
65100,2834,2513,410,1,"(5, 1, 'peak')",1260.0,False,65.35318655113569,30,30
65280,748,1391,411,1,"(3, 0, 'peak')",,False,34.64833949619678,30,30
65460,3925,484,412,2,"(3, 0, 'peak')",840.0,False,82.18211900388289,30,30
65460,3925,484,413,2,"(3, 0, 'peak')",,False,30.63608022953072,30,30
65580,3426,1763,414,1,"(3, 4, 'peak')",1620.0,False,192.04592763099888,30,30
65640,1404,1736,415,1,"(3, 2, 'peak')",420.0,False,483.3298799509572,30,30
66000,3562,1135,416,1,"(3, 2, 'peak')",360.0,False,58.20467120304424,30,30
66000,1910,2311,417,2,"(0, 5, 'peak')",540.0,False,14.797363847114273,30,30
66060,1261,1827,418,1,"(3, 2, 'peak')",,False,88.68865330845095,30,30
66180,3425,3562,419,2,"(3, 1, 'peak')",,False,5.414591293400711,30,30
66240,1769,1408,420,2,"(0, 5, 'peak')",660.0,False,51.84371708839234,30,30
66420,1815,438,421,1,"(3, 2, 'peak')",600.0,False,86.76336273435966,30,30
66720,2170,3174,422,1,"(3, 1, 'peak')",420.0,False,68.60668490774148,30,30
67140,1867,493,423,1,"(4, 4, 'peak')",1080.0,False,49.59670313999716,30,30
67500,3926,351,424,1,"(3, 2, 'peak')",,False,6.638807798549403,30,30
68220,664,2693,425,1,"(3, 0, 'peak')",,False,23.135025035220146,30,30
